WKT,Name,Latitude,Longitude
"POINT (106.777275 10.900148)",Point 782,10.900148,106.777275
"POINT (106.785774231 10.8942098618)",Point 783,10.8942098618,106.785774231
"POINT (106.77889 10.889622)",Point 784,10.889622,106.77889
"POINT (106.791267395 10.8760290146)",Point 785,10.8760290146,106.791267395
"POINT (106.777336 10.898826)",Point 786,10.898826,106.777336
"POINT (106.789444 10.892608)",Point 787,10.892608,106.789444
"POINT (106.782394 10.888956)",Point 788,10.888956,106.782394
"POINT (106.777374 10.898861)",Point 789,10.898861,106.777374
"POINT (106.787 10.86806)",Point 790,10.86806,106.787
"POINT (106.78156 10.893285)",Point 791,10.893285,106.78156
"POINT (106.7839202881 10.8851547241)",Point 792,10.8851547241,106.7839202881
"POINT (106.780556 10.897233)",Point 793,10.897233,106.780556
"POINT (106.77849 10.89401)",Point 794,10.89401,106.77849
"POINT (106.78873 10.895627)",Point 795,10.895627,106.78873
"POINT (106.78759 10.891896)",Point 796,10.891896,106.78759
"POINT (106.7916 10.897373)",Point 797,10.897373,106.7916
"POINT (106.78329 10.9033375)",Point 798,10.9033375,106.78329
"POINT (106.780685 10.899752)",Point 799,10.899752,106.780685
"POINT (106.77225 10.895956)",Point 800,10.895956,106.77225
"POINT (106.78196 10.891236)",Point 801,10.891236,106.78196
"POINT (106.78602 10.895596)",Point 802,10.895596,106.78602
"POINT (106.7954711914 10.8803396225)",Point 803,10.8803396225,106.7954711914
"POINT (106.7804718018 10.8897094727)",Point 804,10.8897094727,106.7804718018
"POINT (106.785355 10.884489)",Point 805,10.884489,106.785355
"POINT (106.77963 10.903872)",Point 806,10.903872,106.77963
"POINT (106.7893829346 10.8909978867)",Point 807,10.8909978867,106.7893829346
"POINT (106.77566 10.89582)",Point 808,10.89582,106.77566
"POINT (106.8087844849 10.8747577667)",Point 809,10.8747577667,106.8087844849
"POINT (106.78073 10.8964)",Point 810,10.8964,106.78073
"POINT (106.7980194092 10.8732471466)",Point 811,10.8732471466,106.7980194092
"POINT (106.7887573242 10.8916225433)",Point 812,10.8916225433,106.7887573242
"POINT (106.789375 10.895555)",Point 813,10.895555,106.789375
"POINT (106.78733 10.892315)",Point 814,10.892315,106.78733
"POINT (106.77909 10.887672)",Point 815,10.887672,106.77909
"POINT (106.79366 10.8879385)",Point 816,10.8879385,106.79366
"POINT (106.782623291 10.8927793503)",Point 817,10.8927793503,106.782623291
"POINT (106.7872619629 10.8905420303)",Point 818,10.8905420303,106.7872619629
"POINT (106.77578 10.897534)",Point 819,10.897534,106.77578
"POINT (106.78106 10.899158)",Point 820,10.899158,106.78106
"POINT (106.7848968506 10.8910303116)",Point 821,10.8910303116,106.7848968506
"POINT (106.7979507446 10.8722772598)",Point 822,10.8722772598,106.7979507446
"POINT (106.79873 10.872624)",Point 823,10.872624,106.79873
"POINT (106.77909 10.887597)",Point 824,10.887597,106.77909
"POINT (106.7863006592 10.8676395416)",Point 825,10.8676395416,106.7863006592
"POINT (106.81132 10.878234)",Point 826,10.878234,106.81132
"POINT (106.781815 10.897348)",Point 827,10.897348,106.781815
"POINT (106.7984466553 10.8737401962)",Point 828,10.8737401962,106.7984466553
"POINT (106.8107528687 10.8786077499)",Point 829,10.8786077499,106.8107528687
"POINT (106.78105 10.899191)",Point 830,10.899191,106.78105
"POINT (106.8110198975 10.8792219162)",Point 831,10.8792219162,106.8110198975
"POINT (106.8105163574 10.8781890869)",Point 832,10.8781890869,106.8105163574
"POINT (106.77476 10.894597)",Point 833,10.894597,106.77476
"POINT (106.7982025146 10.873916626)",Point 834,10.873916626,106.7982025146
"POINT (106.77783 10.892944)",Point 835,10.892944,106.77783
"POINT (106.78224 10.89534)",Point 836,10.89534,106.78224
"POINT (106.7839355469 10.8851261139)",Point 837,10.8851261139,106.7839355469
"POINT (106.775085 10.898313)",Point 838,10.898313,106.775085
"POINT (106.77904 10.889556)",Point 839,10.889556,106.77904
"POINT (106.80758 10.875594)",Point 840,10.875594,106.80758
"POINT (106.77719 10.898693)",Point 841,10.898693,106.77719
"POINT (106.78719 10.882895)",Point 842,10.882895,106.78719
"POINT (106.7828 10.897854)",Point 843,10.897854,106.7828
"POINT (106.780304 10.887962)",Point 844,10.887962,106.780304
"POINT (106.771904 10.891027)",Point 845,10.891027,106.771904
"POINT (106.7853 10.887203)",Point 846,10.887203,106.7853
"POINT (106.77209 10.901486)",Point 847,10.901486,106.77209
"POINT (106.78119 10.897484)",Point 848,10.897484,106.78119
"POINT (106.78506 10.8991)",Point 849,10.8991,106.78506
"POINT (106.78262 10.892798)",Point 850,10.892798,106.78262
"POINT (106.80779 10.875892)",Point 851,10.875892,106.80779
"POINT (106.78187 10.891228)",Point 852,10.891228,106.78187
"POINT (106.8003768921 10.8733844757)",Point 853,10.8733844757,106.8003768921
"POINT (106.784966 10.891067)",Point 854,10.891067,106.784966
"POINT (106.7922592163 10.8759565353)",Point 855,10.8759565353,106.7922592163
"POINT (106.77673 10.897465)",Point 856,10.897465,106.77673
"POINT (106.77451 10.897218)",Point 857,10.897218,106.77451
"POINT (106.77717 10.892587)",Point 858,10.892587,106.77717
"POINT (106.781578064 10.8924045563)",Point 859,10.8924045563,106.781578064
"POINT (106.7705612183 10.8993425369)",Point 860,10.8993425369,106.7705612183
"POINT (106.77285 10.89844)",Point 861,10.89844,106.77285
"POINT (106.788574 10.894774)",Point 862,10.894774,106.788574
"POINT (106.787 10.90059)",Point 863,10.90059,106.787
"POINT (106.7844 10.89282)",Point 864,10.89282,106.7844
"POINT (106.78095 10.898931)",Point 865,10.898931,106.78095
"POINT (106.7857284546 10.8939838409)",Point 866,10.8939838409,106.7857284546
"POINT (106.77345 10.898728)",Point 867,10.898728,106.77345
"POINT (106.7799 10.891821)",Point 868,10.891821,106.7799
"POINT (106.78189 10.889792)",Point 869,10.889792,106.78189
"POINT (106.77781 10.895132)",Point 870,10.895132,106.77781
"POINT (106.78082 10.889372)",Point 871,10.889372,106.78082
"POINT (106.7743 10.90168)",Point 872,10.90168,106.7743
"POINT (106.77394 10.900141)",Point 873,10.900141,106.77394
"POINT (106.7742 10.898542)",Point 874,10.898542,106.7742
"POINT (106.77581 10.894775)",Point 875,10.894775,106.77581
"POINT (106.78499 10.88507)",Point 876,10.88507,106.78499
"POINT (106.78686 10.886998)",Point 877,10.886998,106.78686
"POINT (106.77728 10.8944845)",Point 878,10.8944845,106.77728
"POINT (106.77784 10.89414)",Point 879,10.89414,106.77784
"POINT (106.7855987549 10.8951053619)",Point 880,10.8951053619,106.7855987549
"POINT (106.8085479736 10.8769893646)",Point 881,10.8769893646,106.8085479736
"POINT (106.7789 10.88788)",Point 882,10.88788,106.7789
"POINT (106.7786 10.888747)",Point 883,10.888747,106.7786
"POINT (106.7914123535 10.8764486313)",Point 884,10.8764486313,106.7914123535
"POINT (106.7748718262 10.9029340744)",Point 885,10.9029340744,106.7748718262
"POINT (106.7872085571 10.8905382156)",Point 886,10.8905382156,106.7872085571
"POINT (106.7703170776 10.9078330994)",Point 887,10.9078330994,106.7703170776
"POINT (106.77682 10.8979025)",Point 888,10.8979025,106.77682
"POINT (106.78582 10.889638)",Point 889,10.889638,106.78582
"POINT (106.7772 10.88866)",Point 890,10.88866,106.7772
"POINT (106.78766 10.902012)",Point 891,10.902012,106.78766
"POINT (106.7861 10.86773)",Point 892,10.86773,106.7861
"POINT (106.7914123535 10.8766469955)",Point 893,10.8766469955,106.7914123535
"POINT (106.7968 10.894732)",Point 894,10.894732,106.7968
"POINT (106.7773895264 10.9026479721)",Point 895,10.9026479721,106.7773895264
"POINT (106.8097915649 10.879119873)",Point 896,10.879119873,106.8097915649
"POINT (106.77634 10.898363)",Point 897,10.898363,106.77634
"POINT (106.77588 10.894743)",Point 898,10.894743,106.77588
"POINT (106.783424 10.886568)",Point 899,10.886568,106.783424
"POINT (106.78172 10.893877)",Point 900,10.893877,106.78172
"POINT (106.8074493408 10.8752155304)",Point 901,10.8752155304,106.8074493408
"POINT (106.78209 10.900359)",Point 902,10.900359,106.78209
"POINT (106.77615 10.893789)",Point 903,10.893789,106.77615
"POINT (106.782585 10.892795)",Point 904,10.892795,106.782585
"POINT (106.7869 10.886985)",Point 905,10.886985,106.7869
"POINT (106.78327 10.903367)",Point 906,10.903367,106.78327
"POINT (106.78815 10.886775)",Point 907,10.886775,106.78815
"POINT (106.7849655151 10.8988399506)",Point 908,10.8988399506,106.7849655151
"POINT (106.7801208496 10.9039421082)",Point 909,10.9039421082,106.7801208496
"POINT (106.7820892334 10.8894805908)",Point 910,10.8894805908,106.7820892334
"POINT (106.780785 10.891076)",Point 911,10.891076,106.780785
"POINT (106.773445 10.897902)",Point 912,10.897902,106.773445
"POINT (106.77968 10.889094)",Point 913,10.889094,106.77968
"POINT (106.78656 10.899968)",Point 914,10.899968,106.78656
"POINT (106.7874526978 10.8834133148)",Point 915,10.8834133148,106.7874526978
"POINT (106.78793 10.885881)",Point 916,10.885881,106.78793
"POINT (106.782265 10.900442)",Point 917,10.900442,106.782265
"POINT (106.774704 10.896461)",Point 918,10.896461,106.774704
"POINT (106.78844 10.887939)",Point 919,10.887939,106.78844
"POINT (106.7863311768 10.8990163803)",Point 920,10.8990163803,106.7863311768
"POINT (106.78119 10.897937)",Point 921,10.897937,106.78119
"POINT (106.7863 10.8677)",Point 922,10.8677,106.7863
"POINT (106.77235 10.895113)",Point 923,10.895113,106.77235
"POINT (106.781044 10.896769)",Point 924,10.896769,106.781044
"POINT (106.77765 10.891205)",Point 925,10.891205,106.77765
"POINT (106.78543 10.895719)",Point 926,10.895719,106.78543
"POINT (106.7814025879 10.9043998718)",Point 927,10.9043998718,106.7814025879
"POINT (106.77989 10.890306)",Point 928,10.890306,106.77989
"POINT (106.7987136841 10.874625206)",Point 929,10.874625206,106.7987136841
"POINT (106.77062 10.89929)",Point 930,10.89929,106.77062
"POINT (106.79909 10.874366)",Point 931,10.874366,106.79909
"POINT (106.7912979126 10.892373085)",Point 932,10.892373085,106.7912979126
"POINT (106.75977 10.892251)",Point 933,10.892251,106.75977
"POINT (106.78327 10.897958)",Point 934,10.897958,106.78327
"POINT (106.7797088623 10.8958311081)",Point 935,10.8958311081,106.7797088623
"POINT (106.77394 10.897922)",Point 936,10.897922,106.77394
"POINT (106.7854919434 10.8954248428)",Point 937,10.8954248428,106.7854919434
"POINT (106.77831 10.89841)",Point 938,10.89841,106.77831
"POINT (106.78843 10.895568)",Point 939,10.895568,106.78843
"POINT (106.78704 10.89097)",Point 940,10.89097,106.78704
"POINT (106.7754 10.899503)",Point 941,10.899503,106.7754
"POINT (106.77447 10.898298)",Point 942,10.898298,106.77447
"POINT (106.78716 10.892358)",Point 943,10.892358,106.78716
"POINT (106.7879 10.888133)",Point 944,10.888133,106.7879
"POINT (106.78628 10.895411)",Point 945,10.895411,106.78628
"POINT (106.7806015015 10.9037904739)",Point 946,10.9037904739,106.7806015015
"POINT (106.77344 10.897901)",Point 947,10.897901,106.77344
"POINT (106.7804641724 10.901766777)",Point 948,10.901766777,106.7804641724
"POINT (106.7984542847 10.8741731644)",Point 949,10.8741731644,106.7984542847
"POINT (106.7966003418 10.9070396423)",Point 950,10.9070396423,106.7966003418
"POINT (106.78763 10.8866625)",Point 951,10.8866625,106.78763
"POINT (106.7771453857 10.901102066)",Point 952,10.901102066,106.7771453857
"POINT (106.8105316162 10.8793449402)",Point 953,10.8793449402,106.8105316162
"POINT (106.77939 10.897517)",Point 954,10.897517,106.77939
"POINT (106.8106765747 10.8787879944)",Point 955,10.8787879944,106.8106765747
"POINT (106.78037 10.8987465)",Point 956,10.8987465,106.78037
"POINT (106.772224 10.895955)",Point 957,10.895955,106.772224
"POINT (106.77334 10.897989)",Point 958,10.897989,106.77334
"POINT (106.8085250854 10.8745956421)",Point 959,10.8745956421,106.8085250854
"POINT (106.78707 10.89064)",Point 960,10.89064,106.78707
"POINT (106.7919845581 10.8758945465)",Point 961,10.8758945465,106.7919845581
"POINT (106.8103790283 10.8792314529)",Point 962,10.8792314529,106.8103790283
"POINT (106.77884 10.889626)",Point 963,10.889626,106.77884
"POINT (106.78069 10.8963585)",Point 964,10.8963585,106.78069
"POINT (106.7968 10.894732)",Point 965,10.894732,106.7968
"POINT (106.7867507935 10.8831596375)",Point 966,10.8831596375,106.7867507935
"POINT (106.77432 10.892844)",Point 967,10.892844,106.77432
"POINT (106.7712 10.8926)",Point 968,10.8926,106.7712
"POINT (106.80795 10.875819)",Point 969,10.875819,106.80795
"POINT (106.77785 10.894591)",Point 970,10.894591,106.77785
"POINT (106.77554 10.894578)",Point 971,10.894578,106.77554
"POINT (106.7896728516 10.890422821)",Point 972,10.890422821,106.7896728516
"POINT (106.78306 10.897594)",Point 973,10.897594,106.78306
"POINT (106.785805 10.886884)",Point 974,10.886884,106.785805
"POINT (106.772446 10.89647)",Point 975,10.89647,106.772446
"POINT (106.78071 10.904334)",Point 976,10.904334,106.78071
"POINT (106.7825164795 10.8928070068)",Point 977,10.8928070068,106.7825164795
"POINT (106.78336 10.89536)",Point 978,10.89536,106.78336
"POINT (106.78159 10.900527)",Point 979,10.900527,106.78159
"POINT (106.77539 10.89951)",Point 980,10.89951,106.77539
"POINT (0.0 0.0)",Point 981,0.0,0.0
"POINT (106.772064 10.896168)",Point 982,10.896168,106.772064
"POINT (106.7946166992 10.8800601959)",Point 983,10.8800601959,106.7946166992
"POINT (106.78233 10.897887)",Point 984,10.897887,106.78233
"POINT (106.78329 10.90334)",Point 985,10.90334,106.78329
"POINT (106.7865066528 10.8847370148)",Point 986,10.8847370148,106.7865066528
"POINT (106.8106155396 10.8794355392)",Point 987,10.8794355392,106.8106155396
"POINT (106.778076 10.89484)",Point 988,10.89484,106.778076
"POINT (106.78047 10.893011)",Point 989,10.893011,106.78047
"POINT (106.78186 10.8858385)",Point 990,10.8858385,106.78186
"POINT (106.77873 10.894836)",Point 991,10.894836,106.77873
"POINT (106.78975 10.90131)",Point 992,10.90131,106.78975
"POINT (106.78297 10.886194)",Point 993,10.886194,106.78297
"POINT (106.77735 10.898877)",Point 994,10.898877,106.77735
"POINT (106.7724533081 10.8995504379)",Point 995,10.8995504379,106.7724533081
"POINT (106.76359 10.902389)",Point 996,10.902389,106.76359
"POINT (106.797996521 10.8734970093)",Point 997,10.8734970093,106.797996521
"POINT (106.7867 10.90046)",Point 998,10.90046,106.7867
"POINT (106.7868804932 10.888838768)",Point 999,10.888838768,106.7868804932
"POINT (106.78508 10.8991)",Point 1000,10.8991,106.78508
"POINT (106.7721 10.901449)",Point 1001,10.901449,106.7721
"POINT (106.772064 10.899844)",Point 1002,10.899844,106.772064
"POINT (106.78583 10.886269)",Point 1003,10.886269,106.78583
"POINT (106.783936 10.886513)",Point 1004,10.886513,106.783936
"POINT (106.781425 10.90103)",Point 1005,10.90103,106.781425
"POINT (106.77759552 10.9025554657)",Point 1006,10.9025554657,106.77759552
"POINT (106.7988128662 10.8737478256)",Point 1007,10.8737478256,106.7988128662
"POINT (106.785697937 10.8986358643)",Point 1008,10.8986358643,106.785697937
"POINT (106.78979 10.901755)",Point 1009,10.901755,106.78979
"POINT (106.780426 10.888323)",Point 1010,10.888323,106.780426
"POINT (106.779914856 10.9006576538)",Point 1011,10.9006576538,106.779914856
"POINT (106.7815 10.888545)",Point 1012,10.888545,106.7815
"POINT (106.785576 10.90239)",Point 1013,10.90239,106.785576
"POINT (106.77887 10.889552)",Point 1014,10.889552,106.77887
"POINT (106.785286 10.884382)",Point 1015,10.884382,106.785286
"POINT (106.77482 10.8986845)",Point 1016,10.8986845,106.77482
"POINT (106.787575 10.891242)",Point 1017,10.891242,106.787575
"POINT (106.78105 10.888722)",Point 1018,10.888722,106.78105
"POINT (106.78051 10.899832)",Point 1019,10.899832,106.78051
"POINT (106.7893676758 10.8909769058)",Point 1020,10.8909769058,106.7893676758
"POINT (106.78013 10.890623)",Point 1021,10.890623,106.78013
"POINT (106.7867 10.86754)",Point 1022,10.86754,106.7867
"POINT (106.81172 10.878691)",Point 1023,10.878691,106.81172
"POINT (106.7855148315 10.8941020966)",Point 1024,10.8941020966,106.7855148315
"POINT (106.7800674438 10.9039077759)",Point 1025,10.9039077759,106.7800674438
"POINT (106.787315 10.8998165)",Point 1026,10.8998165,106.787315
"POINT (106.778244 10.894619)",Point 1027,10.894619,106.778244
"POINT (106.77596 10.894647)",Point 1028,10.894647,106.77596
"POINT (106.78053 10.888152)",Point 1029,10.888152,106.78053
"POINT (106.80803 10.876415)",Point 1030,10.876415,106.80803
"POINT (106.7914352417 10.8759508133)",Point 1031,10.8759508133,106.7914352417
"POINT (106.77668 10.89742)",Point 1032,10.89742,106.77668
"POINT (106.7750473022 10.9029121399)",Point 1033,10.9029121399,106.7750473022
"POINT (106.84663 10.958178)",Point 1034,10.958178,106.84663
"POINT (106.79816 10.872332)",Point 1035,10.872332,106.79816
"POINT (106.7671051025 10.8945903778)",Point 1036,10.8945903778,106.7671051025
"POINT (106.78979 10.901755)",Point 1037,10.901755,106.78979
"POINT (106.780876 10.896943)",Point 1038,10.896943,106.780876
"POINT (106.7706604004 10.8993282318)",Point 1039,10.8993282318,106.7706604004
"POINT (106.7858581543 10.9020032883)",Point 1040,10.9020032883,106.7858581543
"POINT (106.77883 10.889616)",Point 1041,10.889616,106.77883
"POINT (106.78118 10.898124)",Point 1042,10.898124,106.78118
"POINT (106.7671279907 10.8946170807)",Point 1043,10.8946170807,106.7671279907
"POINT (106.7863 10.8679)",Point 1044,10.8679,106.7863
"POINT (106.77804 10.89482)",Point 1045,10.89482,106.77804
"POINT (106.77688 10.892375)",Point 1046,10.892375,106.77688
"POINT (106.77889 10.889521)",Point 1047,10.889521,106.77889
"POINT (106.78542 10.884404)",Point 1048,10.884404,106.78542
"POINT (106.78358 10.867778)",Point 1049,10.867778,106.78358
"POINT (106.8087615967 10.8749036789)",Point 1050,10.8749036789,106.8087615967
"POINT (106.7842712402 10.8974323273)",Point 1051,10.8974323273,106.7842712402
"POINT (106.7795 10.903929)",Point 1052,10.903929,106.7795
"POINT (106.78082 10.898335)",Point 1053,10.898335,106.78082
"POINT (106.796585 10.891364)",Point 1054,10.891364,106.796585
"POINT (106.77067 10.901535)",Point 1055,10.901535,106.77067
"POINT (106.77682 10.893113)",Point 1056,10.893113,106.77682
"POINT (106.778595 10.888798)",Point 1057,10.888798,106.778595
"POINT (106.7929611206 10.8911867142)",Point 1058,10.8911867142,106.7929611206
"POINT (106.782585144 10.8915758133)",Point 1059,10.8915758133,106.782585144
"POINT (106.7671661377 10.8945856094)",Point 1060,10.8945856094,106.7671661377
"POINT (106.7821 10.900468)",Point 1061,10.900468,106.7821
"POINT (106.7865 10.86759)",Point 1062,10.86759,106.7865
"POINT (106.7857 10.90095)",Point 1063,10.90095,106.7857
"POINT (106.77918 10.898506)",Point 1064,10.898506,106.77918
"POINT (106.77206 10.891181)",Point 1065,10.891181,106.77206
"POINT (106.7818984985 10.9038896561)",Point 1066,10.9038896561,106.7818984985
"POINT (106.77162 10.893075)",Point 1067,10.893075,106.77162
"POINT (106.807304 10.875503)",Point 1068,10.875503,106.807304
"POINT (106.780785 10.891076)",Point 1069,10.891076,106.780785
"POINT (106.8001403809 10.8732767105)",Point 1070,10.8732767105,106.8001403809
"POINT (106.79111 10.897652)",Point 1071,10.897652,106.79111
"POINT (106.7876 10.891892)",Point 1072,10.891892,106.7876
"POINT (106.782875 10.894745)",Point 1073,10.894745,106.782875
"POINT (106.77819 10.894954)",Point 1074,10.894954,106.77819
"POINT (106.783936 10.8865185)",Point 1075,10.8865185,106.783936
"POINT (106.78835 10.88789)",Point 1076,10.88789,106.78835
"POINT (106.78304 10.879406)",Point 1077,10.879406,106.78304
"POINT (106.775406 10.899511)",Point 1078,10.899511,106.775406
"POINT (106.7924499512 10.8908596039)",Point 1079,10.8908596039,106.7924499512
"POINT (106.77891 10.889516)",Point 1080,10.889516,106.77891
"POINT (106.798324585 10.8738822937)",Point 1081,10.8738822937,106.798324585
"POINT (106.7725143433 10.899887085)",Point 1082,10.899887085,106.7725143433
"POINT (106.78436 10.892895)",Point 1083,10.892895,106.78436
"POINT (106.783744812 10.9021053314)",Point 1084,10.9021053314,106.783744812
"POINT (106.7867 10.90048)",Point 1085,10.90048,106.7867
"POINT (106.78034 10.898782)",Point 1086,10.898782,106.78034
"POINT (106.7706 10.90779)",Point 1087,10.90779,106.7706
"POINT (106.787 10.86796)",Point 1088,10.86796,106.787
"POINT (106.77541 10.899509)",Point 1089,10.899509,106.77541
"POINT (106.785576 10.8880825)",Point 1090,10.8880825,106.785576
"POINT (106.78017 10.898667)",Point 1091,10.898667,106.78017
"POINT (106.8003 10.878771)",Point 1092,10.878771,106.8003
"POINT (106.78693 10.886968)",Point 1093,10.886968,106.78693
"POINT (106.783295 10.903339)",Point 1094,10.903339,106.783295
"POINT (106.782265 10.895331)",Point 1095,10.895331,106.782265
"POINT (106.80761 10.875516)",Point 1096,10.875516,106.80761
"POINT (106.786934 10.902094)",Point 1097,10.902094,106.786934
"POINT (106.77544 10.894661)",Point 1098,10.894661,106.77544
"POINT (106.78652 10.889255)",Point 1099,10.889255,106.78652
"POINT (106.7857589722 10.898566246)",Point 1100,10.898566246,106.7857589722
"POINT (106.78675 10.888055)",Point 1101,10.888055,106.78675
"POINT (106.792388916 10.8759288788)",Point 1102,10.8759288788,106.792388916
"POINT (106.7989807129 10.8750638962)",Point 1103,10.8750638962,106.7989807129
"POINT (106.78641 10.883011)",Point 1104,10.883011,106.78641
"POINT (106.773476 10.897889)",Point 1105,10.897889,106.773476
"POINT (106.7916 10.897364)",Point 1106,10.897364,106.7916
"POINT (106.781494 10.901105)",Point 1107,10.901105,106.781494
"POINT (106.77261 10.894513)",Point 1108,10.894513,106.77261
"POINT (106.7787780762 10.8955192566)",Point 1109,10.8955192566,106.7787780762
"POINT (106.78766 10.886895)",Point 1110,10.886895,106.78766
"POINT (106.7704315186 10.9078187943)",Point 1111,10.9078187943,106.7704315186
"POINT (106.77524 10.89807)",Point 1112,10.89807,106.77524
"POINT (106.783035 10.897603)",Point 1113,10.897603,106.783035
"POINT (106.80015 10.878821)",Point 1114,10.878821,106.80015
"POINT (106.77474 10.8964815)",Point 1115,10.8964815,106.77474
"POINT (106.778404 10.88888)",Point 1116,10.88888,106.778404
"POINT (106.77723 10.894361)",Point 1117,10.894361,106.77723
"POINT (106.779045 10.903077)",Point 1118,10.903077,106.779045
"POINT (106.810524 10.877353)",Point 1119,10.877353,106.810524
"POINT (106.7866363525 10.8994073868)",Point 1120,10.8994073868,106.7866363525
"POINT (106.7752 10.89808)",Point 1121,10.89808,106.7752
"POINT (106.8006515503 10.8733730316)",Point 1122,10.8733730316,106.8006515503
"POINT (106.7823104858 10.9016933441)",Point 1123,10.9016933441,106.7823104858
"POINT (106.775345 10.897001)",Point 1124,10.897001,106.775345
"POINT (106.77248 10.894519)",Point 1125,10.894519,106.77248
"POINT (106.7879257202 10.8884191513)",Point 1126,10.8884191513,106.7879257202
"POINT (106.77915 10.887708)",Point 1127,10.887708,106.77915
"POINT (106.7839050293 10.8851509094)",Point 1128,10.8851509094,106.7839050293
"POINT (106.7857208252 10.8941040039)",Point 1129,10.8941040039,106.7857208252
"POINT (106.808334 10.877025)",Point 1130,10.877025,106.808334
"POINT (106.77525 10.887638)",Point 1131,10.887638,106.77525
"POINT (106.77707 10.894311)",Point 1132,10.894311,106.77707
"POINT (106.77784729 10.9044685364)",Point 1133,10.9044685364,106.77784729
"POINT (106.7815704346 10.9016780853)",Point 1134,10.9016780853,106.7815704346
"POINT (106.7920415 10.8933119)",Point 1135,10.8933119,106.7920415
"POINT (106.785576 10.8880825)",Point 1136,10.8880825,106.785576
"POINT (106.7925186157 10.8937511444)",Point 1137,10.8937511444,106.7925186157
"POINT (106.7924728394 10.8760089874)",Point 1138,10.8760089874,106.7924728394
"POINT (106.7856521606 10.8951263428)",Point 1139,10.8951263428,106.7856521606
"POINT (0.0 0.0)",Point 1140,0.0,0.0
"POINT (106.783035 10.897627)",Point 1141,10.897627,106.783035
"POINT (106.7995605469 10.8741512299)",Point 1142,10.8741512299,106.7995605469
"POINT (106.78492 10.891037)",Point 1143,10.891037,106.78492
"POINT (106.807594 10.875279)",Point 1144,10.875279,106.807594
"POINT (106.770515 10.899128)",Point 1145,10.899128,106.770515
"POINT (106.7862854004 10.8943099976)",Point 1146,10.8943099976,106.7862854004
"POINT (106.787 10.86755)",Point 1147,10.86755,106.787
"POINT (106.78335 10.867883)",Point 1148,10.867883,106.78335
"POINT (106.8034667969 10.8748245239)",Point 1149,10.8748245239,106.8034667969
"POINT (106.78987 10.901809)",Point 1150,10.901809,106.78987
"POINT (106.78828 10.887949)",Point 1151,10.887949,106.78828
"POINT (106.77235 10.896429)",Point 1152,10.896429,106.77235
"POINT (106.8104476929 10.878276825)",Point 1153,10.878276825,106.8104476929
"POINT (106.8087921143 10.8749008179)",Point 1154,10.8749008179,106.8087921143
"POINT (106.7986297607 10.8732404709)",Point 1155,10.8732404709,106.7986297607
"POINT (106.77056 10.899318)",Point 1156,10.899318,106.77056
"POINT (106.776054 10.893601)",Point 1157,10.893601,106.776054
"POINT (106.77884 10.8896265)",Point 1158,10.8896265,106.77884
"POINT (106.7857 10.86851)",Point 1159,10.86851,106.7857
"POINT (106.7743682861 10.902463913)",Point 1160,10.902463913,106.7743682861
"POINT (106.808 10.87549)",Point 1161,10.87549,106.808
"POINT (106.7858 10.90094)",Point 1162,10.90094,106.7858
"POINT (106.78016 10.904377)",Point 1163,10.904377,106.78016
"POINT (106.80854 10.874569)",Point 1164,10.874569,106.80854
"POINT (106.78333 10.867771)",Point 1165,10.867771,106.78333
"POINT (106.781 10.888577)",Point 1166,10.888577,106.781
"POINT (106.784935 10.886772)",Point 1167,10.886772,106.784935
"POINT (106.78217 10.891195)",Point 1168,10.891195,106.78217
"POINT (106.7929534912 10.8910512924)",Point 1169,10.8910512924,106.7929534912
"POINT (106.7996673584 10.8730831146)",Point 1170,10.8730831146,106.7996673584
"POINT (106.77885 10.889566)",Point 1171,10.889566,106.77885
"POINT (106.77959 10.903862)",Point 1172,10.903862,106.77959
"POINT (106.78476 10.896344)",Point 1173,10.896344,106.78476
"POINT (106.7825775146 10.8927869797)",Point 1174,10.8927869797,106.7825775146
"POINT (106.78312 10.867756)",Point 1175,10.867756,106.78312
"POINT (106.78766 10.902138)",Point 1176,10.902138,106.78766
"POINT (106.81033 10.877208)",Point 1177,10.877208,106.81033
"POINT (106.77885 10.889606)",Point 1178,10.889606,106.77885
"POINT (106.77053 10.899352)",Point 1179,10.899352,106.77053
"POINT (106.78644 10.899175)",Point 1180,10.899175,106.78644
"POINT (106.77884 10.889603)",Point 1181,10.889603,106.77884
"POINT (106.77341 10.886379)",Point 1182,10.886379,106.77341
"POINT (106.78476 10.896345)",Point 1183,10.896345,106.78476
"POINT (106.77291 10.897163)",Point 1184,10.897163,106.77291
"POINT (106.7889480591 10.8911714554)",Point 1185,10.8911714554,106.7889480591
"POINT (106.77845 10.888943)",Point 1186,10.888943,106.77845
"POINT (106.782234 10.89531)",Point 1187,10.89531,106.782234
"POINT (106.7719 10.891015)",Point 1188,10.891015,106.7719
"POINT (106.79 10.901378)",Point 1189,10.901378,106.79
"POINT (106.790184 10.901895)",Point 1190,10.901895,106.790184
"POINT (106.78056 10.887588)",Point 1191,10.887588,106.78056
"POINT (106.78979 10.901755)",Point 1192,10.901755,106.78979
"POINT (106.7769 10.893796)",Point 1193,10.893796,106.7769
"POINT (106.78633 10.887919)",Point 1194,10.887919,106.78633
"POINT (106.619705 10.837748)",Point 1195,10.837748,106.619705
"POINT (106.7775 10.88898)",Point 1196,10.88898,106.7775
