WKT,Name,Latitude,Longitude
"POINT (106.78482 10.866457)",Point 442,10.866457,106.78482
"POINT (106.76577 10.870802)",Point 443,10.870802,106.76577
"POINT (106.765495 10.873141)",Point 444,10.873141,106.765495
"POINT (106.77266 10.858366)",Point 445,10.858366,106.77266
"POINT (106.76205 10.865327)",Point 446,10.865327,106.76205
"POINT (106.76454 10.857825)",Point 447,10.857825,106.76454
,Point 448,,
"POINT (106.77636 10.858969)",Point 449,10.858969,106.77636
"POINT (106.76969 10.860251)",Point 450,10.860251,106.76969
"POINT (106.782265 10.882694)",Point 451,10.882694,106.782265
"POINT (106.766884 10.85684)",Point 452,10.85684,106.766884
"POINT (106.77106 10.859306)",Point 453,10.859306,106.77106
"POINT (106.76456 10.872827)",Point 454,10.872827,106.76456
"POINT (106.7724914551 10.8596801758)",Point 455,10.8596801758,106.7724914551
"POINT (106.78482 10.866524)",Point 456,10.866524,106.78482
"POINT (106.78426 10.860475)",Point 457,10.860475,106.78426
"POINT (106.7648162842 10.8657979965)",Point 458,10.8657979965,106.7648162842
"POINT (106.790726 10.863548)",Point 459,10.863548,106.790726
"POINT (106.79125 10.87201)",Point 460,10.87201,106.79125
"POINT (106.78031 10.860914)",Point 461,10.860914,106.78031
"POINT (106.765976 10.86135)",Point 462,10.86135,106.765976
"POINT (106.78989 10.862499)",Point 463,10.862499,106.78989
"POINT (106.7901 10.866392)",Point 464,10.866392,106.7901
"POINT (106.79852 10.867989)",Point 465,10.867989,106.79852
"POINT (106.76814 10.855168)",Point 466,10.855168,106.76814
"POINT (106.7729415894 10.8606023788)",Point 467,10.8606023788,106.7729415894
"POINT (106.76414 10.857458)",Point 468,10.857458,106.76414
"POINT (106.78711 10.864792)",Point 469,10.864792,106.78711
"POINT (106.783554 10.860385)",Point 470,10.860385,106.783554
"POINT (106.7863 10.86772)",Point 471,10.86772,106.7863
"POINT (106.772606 10.8550415)",Point 472,10.8550415,106.772606
"POINT (106.7664 10.861673)",Point 473,10.861673,106.7664
"POINT (106.76927948 10.8607988358)",Point 474,10.8607988358,106.76927948
"POINT (106.77199 10.855219)",Point 475,10.855219,106.77199
"POINT (106.79025 10.870481)",Point 476,10.870481,106.79025
"POINT (106.8022994995 10.8676614761)",Point 477,10.8676614761,106.8022994995
"POINT (106.77265 10.856617)",Point 478,10.856617,106.77265
"POINT (106.7688598633 10.8587026596)",Point 479,10.8587026596,106.7688598633
"POINT (106.78017 10.8583765)",Point 480,10.8583765,106.78017
"POINT (106.78357 10.86369)",Point 481,10.86369,106.78357
"POINT (106.7986221313 10.8659353256)",Point 482,10.8659353256,106.7986221313
"POINT (106.78383 10.860656)",Point 483,10.860656,106.78383
"POINT (106.77716 10.859213)",Point 484,10.859213,106.77716
"POINT (106.77481 10.859704)",Point 485,10.859704,106.77481
"POINT (106.77057 10.855404)",Point 486,10.855404,106.77057
"POINT (106.79039 10.862364)",Point 487,10.862364,106.79039
"POINT (106.7945 10.870925)",Point 488,10.870925,106.7945
"POINT (106.76467 10.861371)",Point 489,10.861371,106.76467
"POINT (106.7632 10.87111)",Point 490,10.87111,106.7632
"POINT (106.781525 10.860805)",Point 491,10.860805,106.781525
"POINT (106.7640075684 10.8601913452)",Point 492,10.8601913452,106.7640075684
"POINT (106.76758 10.857062)",Point 493,10.857062,106.76758
"POINT (106.7737808228 10.8560743332)",Point 494,10.8560743332,106.7737808228
"POINT (106.7637863159 10.8604211807)",Point 495,10.8604211807,106.7637863159
"POINT (106.78967 10.864634)",Point 496,10.864634,106.78967
"POINT (106.7699 10.858805)",Point 497,10.858805,106.7699
"POINT (106.77167 10.856709)",Point 498,10.856709,106.77167
"POINT (106.78072 10.866536)",Point 499,10.866536,106.78072
"POINT (106.76492 10.861728)",Point 500,10.861728,106.76492
"POINT (106.79251 10.862693)",Point 501,10.862693,106.79251
"POINT (106.79044 10.871268)",Point 502,10.871268,106.79044
"POINT (106.79328 10.865811)",Point 503,10.865811,106.79328
"POINT (106.77131 10.856583)",Point 504,10.856583,106.77131
"POINT (106.76661 10.860957)",Point 505,10.860957,106.76661
"POINT (106.7917 10.871329)",Point 506,10.871329,106.7917
"POINT (106.79995 10.871071)",Point 507,10.871071,106.79995
"POINT (106.7730026245 10.8606567383)",Point 508,10.8606567383,106.7730026245
"POINT (106.79984 10.872582)",Point 509,10.872582,106.79984
"POINT (106.7616729736 10.8613462448)",Point 510,10.8613462448,106.7616729736
"POINT (106.76762 10.857455)",Point 511,10.857455,106.76762
"POINT (106.7727279663 10.8591766357)",Point 512,10.8591766357,106.7727279663
"POINT (106.79064 10.869027)",Point 513,10.869027,106.79064
"POINT (106.76378 10.873254)",Point 514,10.873254,106.76378
"POINT (106.765755 10.87073)",Point 515,10.87073,106.765755
"POINT (106.779526 10.86491)",Point 516,10.86491,106.779526
"POINT (106.79123 10.866165)",Point 517,10.866165,106.79123
"POINT (106.79058 10.871308)",Point 518,10.871308,106.79058
"POINT (106.78035 10.8608675)",Point 519,10.8608675,106.78035
"POINT (106.76609 10.85846)",Point 520,10.85846,106.76609
"POINT (106.76382 10.873215)",Point 521,10.873215,106.76382
"POINT (106.78995 10.86026)",Point 522,10.86026,106.78995
"POINT (106.78999 10.865863)",Point 523,10.865863,106.78999
"POINT (106.787025 10.859017)",Point 524,10.859017,106.787025
"POINT (106.79063 10.863703)",Point 525,10.863703,106.79063
"POINT (106.76272 10.868584)",Point 526,10.868584,106.76272
"POINT (106.7638244629 10.8603773117)",Point 527,10.8603773117,106.7638244629
"POINT (106.78164 10.860176)",Point 528,10.860176,106.78164
"POINT (106.79081 10.866089)",Point 529,10.866089,106.79081
"POINT (106.76235 10.863155)",Point 530,10.863155,106.76235
"POINT (106.76489 10.869132)",Point 531,10.869132,106.76489
"POINT (106.76843 10.856584)",Point 532,10.856584,106.76843
"POINT (106.77978 10.860446)",Point 533,10.860446,106.77978
"POINT (106.778465 10.8596115)",Point 534,10.8596115,106.778465
"POINT (106.76617 10.858728)",Point 535,10.858728,106.76617
"POINT (106.77223 10.856448)",Point 536,10.856448,106.77223
"POINT (106.77247 10.85814)",Point 537,10.85814,106.77247
"POINT (106.77878 10.857498)",Point 538,10.857498,106.77878
"POINT (106.7630615234 10.8715553284)",Point 539,10.8715553284,106.7630615234
"POINT (106.76382 10.8732395)",Point 540,10.8732395,106.76382
"POINT (106.761925 10.864292)",Point 541,10.864292,106.761925
"POINT (106.7753 10.85873)",Point 542,10.85873,106.7753
"POINT (106.79295 10.860766)",Point 543,10.860766,106.79295
"POINT (106.76591 10.862615)",Point 544,10.862615,106.76591
"POINT (106.77212 10.858257)",Point 545,10.858257,106.77212
"POINT (106.7751 10.859438)",Point 546,10.859438,106.7751
"POINT (106.77238 10.856454)",Point 547,10.856454,106.77238
"POINT (106.8037796021 10.8687515259)",Point 548,10.8687515259,106.8037796021
"POINT (106.78291 10.869742)",Point 549,10.869742,106.78291
"POINT (106.78921 10.8639145)",Point 550,10.8639145,106.78921
"POINT (106.771545 10.854583)",Point 551,10.854583,106.771545
"POINT (106.798744 10.871075)",Point 552,10.871075,106.798744
"POINT (106.8023300171 10.8677368164)",Point 553,10.8677368164,106.8023300171
"POINT (106.78501 10.866609)",Point 554,10.866609,106.78501
"POINT (106.77417 10.856979)",Point 555,10.856979,106.77417
"POINT (106.76977 10.859101)",Point 556,10.859101,106.76977
"POINT (106.77122 10.854183)",Point 557,10.854183,106.77122
"POINT (106.7840881348 10.8596124649)",Point 558,10.8596124649,106.7840881348
"POINT (106.779015 10.861841)",Point 559,10.861841,106.779015
"POINT (106.764534 10.871547)",Point 560,10.871547,106.764534
"POINT (106.761986 10.864336)",Point 561,10.864336,106.761986
"POINT (106.76493 10.869178)",Point 562,10.869178,106.76493
"POINT (106.79146 10.861117)",Point 563,10.861117,106.79146
"POINT (106.76564 10.862776)",Point 564,10.862776,106.76564
"POINT (106.78823 10.858895)",Point 565,10.858895,106.78823
"POINT (106.76827 10.855177)",Point 566,10.855177,106.76827
"POINT (106.78275 10.863277)",Point 567,10.863277,106.78275
"POINT (106.772095 10.855277)",Point 568,10.855277,106.772095
"POINT (106.76137 10.863858)",Point 569,10.863858,106.76137
"POINT (106.7654495239 10.8585319519)",Point 570,10.8585319519,106.7654495239
"POINT (106.76676 10.862673)",Point 571,10.862673,106.76676
"POINT (106.79864 10.869984)",Point 572,10.869984,106.79864
"POINT (106.78374 10.86042)",Point 573,10.86042,106.78374
"POINT (106.78926 10.864726)",Point 574,10.864726,106.78926
"POINT (106.799194 10.867688)",Point 575,10.867688,106.799194
"POINT (106.77079 10.855709)",Point 576,10.855709,106.77079
"POINT (106.765656 10.858088)",Point 577,10.858088,106.765656
"POINT (106.76616 10.861808)",Point 578,10.861808,106.76616
"POINT (106.787605 10.864745)",Point 579,10.864745,106.787605
"POINT (106.779305 10.858584)",Point 580,10.858584,106.779305
"POINT (106.77444 10.857152)",Point 581,10.857152,106.77444
"POINT (106.77265 10.858294)",Point 582,10.858294,106.77265
"POINT (106.76796 10.858269)",Point 583,10.858269,106.76796
"POINT (106.8 10.866397)",Point 584,10.866397,106.8
"POINT (106.7632522583 10.871348381)",Point 585,10.871348381,106.7632522583
"POINT (106.798004 10.86835)",Point 586,10.86835,106.798004
"POINT (106.76752 10.857224)",Point 587,10.857224,106.76752
"POINT (106.76763 10.856717)",Point 588,10.856717,106.76763
"POINT (106.78759 10.865011)",Point 589,10.865011,106.78759
"POINT (106.77937 10.860132)",Point 590,10.860132,106.77937
"POINT (106.765915 10.861248)",Point 591,10.861248,106.765915
"POINT (106.779144 10.861997)",Point 592,10.861997,106.779144
"POINT (106.788635 10.861683)",Point 593,10.861683,106.788635
"POINT (106.77102 10.854195)",Point 594,10.854195,106.77102
"POINT (106.775635 10.857517)",Point 595,10.857517,106.775635
"POINT (106.76459 10.856919)",Point 596,10.856919,106.76459
"POINT (106.765785 10.870144)",Point 597,10.870144,106.765785
"POINT (106.76499 10.871742)",Point 598,10.871742,106.76499
"POINT (106.79913 10.867862)",Point 599,10.867862,106.79913
"POINT (106.76195 10.864267)",Point 600,10.864267,106.76195
"POINT (106.78421 10.863371)",Point 601,10.863371,106.78421
"POINT (106.76272 10.868584)",Point 602,10.868584,106.76272
"POINT (106.76878 10.860064)",Point 603,10.860064,106.76878
"POINT (106.78042 10.863509)",Point 604,10.863509,106.78042
"POINT (106.76449 10.862117)",Point 605,10.862117,106.76449
"POINT (106.78183 10.86615)",Point 606,10.86615,106.78183
"POINT (106.77333 10.858534)",Point 607,10.858534,106.77333
"POINT (106.77798 10.858694)",Point 608,10.858694,106.77798
"POINT (106.7640457153 10.8606681824)",Point 609,10.8606681824,106.7640457153
"POINT (106.798225 10.868541)",Point 610,10.868541,106.798225
"POINT (106.7659 10.858804)",Point 611,10.858804,106.7659
"POINT (106.76709 10.859128)",Point 612,10.859128,106.76709
"POINT (106.776985 10.857798)",Point 613,10.857798,106.776985
"POINT (0.0 0.0)",Point 614,0.0,0.0
"POINT (106.7842 10.863326)",Point 615,10.863326,106.7842
"POINT (106.76407 10.858941)",Point 616,10.858941,106.76407
"POINT (106.78431 10.860695)",Point 617,10.860695,106.78431
"POINT (106.79056 10.86537)",Point 618,10.86537,106.79056
"POINT (106.78949 10.871203)",Point 619,10.871203,106.78949
"POINT (106.80104 10.871407)",Point 620,10.871407,106.80104
"POINT (106.7736587524 10.8559074402)",Point 621,10.8559074402,106.7736587524
"POINT (106.761390686 10.8614559174)",Point 622,10.8614559174,106.761390686
"POINT (106.767685 10.858216)",Point 623,10.858216,106.767685
"POINT (106.78779 10.868206)",Point 624,10.868206,106.78779
"POINT (106.79025 10.870481)",Point 625,10.870481,106.79025
"POINT (106.76505 10.869578)",Point 626,10.869578,106.76505
"POINT (106.763695 10.873163)",Point 627,10.873163,106.763695
"POINT (106.78883 10.863661)",Point 628,10.863661,106.78883
"POINT (106.78847 10.861815)",Point 629,10.861815,106.78847
"POINT (106.78996 10.863454)",Point 630,10.863454,106.78996
"POINT (106.78 10.864683)",Point 631,10.864683,106.78
"POINT (106.76728 10.861743)",Point 632,10.861743,106.76728
"POINT (106.77428 10.860309)",Point 633,10.860309,106.77428
"POINT (106.79171 10.871352)",Point 634,10.871352,106.79171
"POINT (106.76272 10.868584)",Point 635,10.868584,106.76272
"POINT (106.79221 10.865575)",Point 636,10.865575,106.79221
"POINT (106.775276 10.85934)",Point 637,10.85934,106.775276
"POINT (106.78871 10.868384)",Point 638,10.868384,106.78871
"POINT (106.76384 10.873104)",Point 639,10.873104,106.76384
"POINT (106.78513 10.866382)",Point 640,10.866382,106.78513
"POINT (106.78892 10.863868)",Point 641,10.863868,106.78892
"POINT (106.7923736572 10.8643941879)",Point 642,10.8643941879,106.7923736572
"POINT (106.78753 10.859592)",Point 643,10.859592,106.78753
"POINT (106.77942 10.860373)",Point 644,10.860373,106.77942
"POINT (106.79005 10.8647)",Point 645,10.8647,106.79005
"POINT (106.80084 10.8722725)",Point 646,10.8722725,106.80084
"POINT (106.7713 10.859139)",Point 647,10.859139,106.7713
"POINT (106.76533 10.861403)",Point 648,10.861403,106.76533
"POINT (106.78099 10.871215)",Point 649,10.871215,106.78099
"POINT (106.79028 10.870513)",Point 650,10.870513,106.79028
"POINT (106.76565 10.857511)",Point 651,10.857511,106.76565
"POINT (106.79042 10.871272)",Point 652,10.871272,106.79042
"POINT (106.76677 10.862517)",Point 653,10.862517,106.76677
"POINT (106.76629 10.862616)",Point 654,10.862616,106.76629
"POINT (106.76814 10.859861)",Point 655,10.859861,106.76814
"POINT (106.76978 10.859118)",Point 656,10.859118,106.76978
"POINT (106.765755 10.8578615)",Point 657,10.8578615,106.765755
"POINT (106.77231 10.859876)",Point 658,10.859876,106.77231
"POINT (106.76972 10.860701)",Point 659,10.860701,106.76972
"POINT (106.79269 10.868139)",Point 660,10.868139,106.79269
"POINT (106.776764 10.867175)",Point 661,10.867175,106.776764
"POINT (106.778755 10.858979)",Point 662,10.858979,106.778755
"POINT (106.78857 10.8601885)",Point 663,10.8601885,106.78857
"POINT (106.798546 10.870052)",Point 664,10.870052,106.798546
"POINT (106.79173 10.871333)",Point 665,10.871333,106.79173
"POINT (106.786766 10.85978)",Point 666,10.85978,106.786766
"POINT (106.77131 10.860189)",Point 667,10.860189,106.77131
"POINT (106.787346 10.858947)",Point 668,10.858947,106.787346
"POINT (106.78659 10.859836)",Point 669,10.859836,106.78659
"POINT (106.79861 10.868389)",Point 670,10.868389,106.79861
"POINT (106.76749 10.857248)",Point 671,10.857248,106.76749
"POINT (106.7667 10.856195)",Point 672,10.856195,106.7667
"POINT (106.7832 10.863689)",Point 673,10.863689,106.7832
"POINT (106.772675 10.85645)",Point 674,10.85645,106.772675
"POINT (106.76502 10.871172)",Point 675,10.871172,106.76502
"POINT (106.77105 10.855625)",Point 676,10.855625,106.77105
"POINT (106.770096 10.86102)",Point 677,10.86102,106.770096
"POINT (106.77931 10.861528)",Point 678,10.861528,106.77931
"POINT (106.772224 10.855815)",Point 679,10.855815,106.772224
"POINT (106.76178 10.864343)",Point 680,10.864343,106.76178
"POINT (106.79125 10.87201)",Point 681,10.87201,106.79125
"POINT (106.7922973633 10.8659629822)",Point 682,10.8659629822,106.7922973633
"POINT (106.76258 10.859801)",Point 683,10.859801,106.76258
"POINT (106.784225 10.860229)",Point 684,10.860229,106.784225
"POINT (106.78434 10.8606615)",Point 685,10.8606615,106.78434
"POINT (106.7729 10.857309)",Point 686,10.857309,106.7729
"POINT (106.8020553589 10.8683853149)",Point 687,10.8683853149,106.8020553589
"POINT (106.76676 10.861809)",Point 688,10.861809,106.76676
"POINT (106.78257 10.861045)",Point 689,10.861045,106.78257
"POINT (106.79792 10.871492)",Point 690,10.871492,106.79792
"POINT (106.762634 10.859795)",Point 691,10.859795,106.762634
"POINT (106.77892 10.85921)",Point 692,10.85921,106.77892
"POINT (106.79813 10.87372)",Point 693,10.87372,106.79813
"POINT (106.78896 10.865981)",Point 694,10.865981,106.78896
"POINT (106.77442 10.857953)",Point 695,10.857953,106.77442
"POINT (106.763626 10.873108)",Point 696,10.873108,106.763626
"POINT (106.7989578247 10.8652172089)",Point 697,10.8652172089,106.7989578247
"POINT (106.77304 10.857316)",Point 698,10.857316,106.77304
"POINT (106.76545 10.869932)",Point 699,10.869932,106.76545
"POINT (106.76456 10.872827)",Point 700,10.872827,106.76456
"POINT (106.78884 10.863668)",Point 701,10.863668,106.78884
"POINT (106.81088 10.878171)",Point 702,10.878171,106.81088
"POINT (106.79167 10.871344)",Point 703,10.871344,106.79167
"POINT (106.761925 10.864031)",Point 704,10.864031,106.761925
"POINT (106.77243 10.8551445)",Point 705,10.8551445,106.77243
"POINT (106.793976 10.864792)",Point 706,10.864792,106.793976
"POINT (106.78984 10.864544)",Point 707,10.864544,106.78984
"POINT (106.76666 10.858692)",Point 708,10.858692,106.76666
"POINT (106.78735 10.859426)",Point 709,10.859426,106.78735
"POINT (106.78079 10.864185)",Point 710,10.864185,106.78079
"POINT (106.78886 10.863994)",Point 711,10.863994,106.78886
"POINT (106.76377 10.873049)",Point 712,10.873049,106.76377
"POINT (106.77293 10.857315)",Point 713,10.857315,106.77293
"POINT (106.7665 10.862331)",Point 714,10.862331,106.7665
"POINT (106.766464 10.861791)",Point 715,10.861791,106.766464
"POINT (106.79897 10.867888)",Point 716,10.867888,106.79897
"POINT (106.762794 10.865921)",Point 717,10.865921,106.762794
"POINT (106.79187 10.871413)",Point 718,10.871413,106.79187
"POINT (106.77562 10.856626)",Point 719,10.856626,106.77562
"POINT (106.76826 10.859481)",Point 720,10.859481,106.76826
"POINT (106.7637 10.87159)",Point 721,10.87159,106.7637
"POINT (106.778366 10.861008)",Point 722,10.861008,106.778366
"POINT (106.78885 10.8608)",Point 723,10.8608,106.78885
"POINT (106.79038 10.864834)",Point 724,10.864834,106.79038
"POINT (106.77875 10.861837)",Point 725,10.861837,106.77875
"POINT (106.799675 10.871558)",Point 726,10.871558,106.799675
"POINT (106.771194 10.858478)",Point 727,10.858478,106.771194
"POINT (106.762634 10.859287)",Point 728,10.859287,106.762634
"POINT (106.7687225342 10.8588838577)",Point 729,10.8588838577,106.7687225342
"POINT (106.782104 10.865603)",Point 730,10.865603,106.782104
"POINT (106.76779 10.859719)",Point 731,10.859719,106.76779
"POINT (106.7864 10.860193)",Point 732,10.860193,106.7864
"POINT (106.78779 10.868206)",Point 733,10.868206,106.78779
"POINT (106.76533 10.860929)",Point 734,10.860929,106.76533
"POINT (106.771774 10.854617)",Point 735,10.854617,106.771774
"POINT (106.767525 10.857208)",Point 736,10.857208,106.767525
"POINT (106.7749 10.85637)",Point 737,10.85637,106.7749
"POINT (106.78154 10.860796)",Point 738,10.860796,106.78154
"POINT (106.79146 10.861117)",Point 739,10.861117,106.79146
"POINT (106.787766 10.861325)",Point 740,10.861325,106.787766
"POINT (106.78726 10.858985)",Point 741,10.858985,106.78726
"POINT (106.7994308472 10.8667392731)",Point 742,10.8667392731,106.7994308472
"POINT (106.76272 10.868584)",Point 743,10.868584,106.76272
"POINT (106.78776 10.864327)",Point 744,10.864327,106.78776
"POINT (106.76989 10.858794)",Point 745,10.858794,106.76989
"POINT (106.76602 10.861671)",Point 746,10.861671,106.76602
"POINT (106.768555 10.8595495)",Point 747,10.8595495,106.768555
"POINT (106.76185 10.864252)",Point 748,10.864252,106.76185
"POINT (106.773285 10.857361)",Point 749,10.857361,106.773285
"POINT (106.7739486694 10.8564910889)",Point 750,10.8564910889,106.7739486694
"POINT (106.76972 10.860701)",Point 751,10.860701,106.76972
"POINT (106.77113 10.854863)",Point 752,10.854863,106.77113
"POINT (106.79161 10.871253)",Point 753,10.871253,106.79161
"POINT (106.78861 10.864805)",Point 754,10.864805,106.78861
"POINT (106.7892 10.864817)",Point 755,10.864817,106.7892
"POINT (106.76499 10.86947)",Point 756,10.86947,106.76499
"POINT (106.779785 10.859628)",Point 757,10.859628,106.779785
"POINT (106.76272 10.868584)",Point 758,10.868584,106.76272
"POINT (106.78259 10.861043)",Point 759,10.861043,106.78259
"POINT (106.764275 10.861438)",Point 760,10.861438,106.764275
"POINT (106.784775 10.866554)",Point 761,10.866554,106.784775
"POINT (106.78893 10.859823)",Point 762,10.859823,106.78893
"POINT (106.7737045288 10.8605146408)",Point 763,10.8605146408,106.7737045288
"POINT (106.76647 10.861532)",Point 764,10.861532,106.76647
"POINT (106.78207 10.860439)",Point 765,10.860439,106.78207
"POINT (106.789185 10.85952)",Point 766,10.85952,106.789185
"POINT (0.0 0.0)",Point 767,0.0,0.0
"POINT (106.80077 10.8678665)",Point 768,10.8678665,106.80077
"POINT (106.76605 10.86168)",Point 769,10.86168,106.76605
"POINT (106.78861 10.864805)",Point 770,10.864805,106.78861
"POINT (106.79156 10.876712)",Point 771,10.876712,106.79156
"POINT (106.77823 10.861531)",Point 772,10.861531,106.77823
"POINT (106.770874 10.860863)",Point 773,10.860863,106.770874
"POINT (106.771866 10.857918)",Point 774,10.857918,106.771866
"POINT (106.76517 10.869624)",Point 775,10.869624,106.76517
"POINT (106.76153 10.86048)",Point 776,10.86048,106.76153
"POINT (106.76872 10.855435)",Point 777,10.855435,106.76872
"POINT (106.7743 10.85625)",Point 778,10.85625,106.7743
"POINT (106.76185 10.864231)",Point 779,10.864231,106.76185
"POINT (106.789665 10.862582)",Point 780,10.862582,106.789665
"POINT (106.789314 10.864864)",Point 781,10.864864,106.789314
"POINT (106.78464 10.860092)",Point 782,10.860092,106.78464
"POINT (106.784355 10.860309)",Point 783,10.860309,106.784355
"POINT (106.791954 10.871432)",Point 784,10.871432,106.791954
"POINT (106.76982 10.858388)",Point 785,10.858388,106.76982
"POINT (106.77885 10.85881)",Point 786,10.85881,106.77885
"POINT (106.76778 10.859186)",Point 787,10.859186,106.76778
"POINT (106.77431 10.868235)",Point 788,10.868235,106.77431
"POINT (106.78679 10.864484)",Point 789,10.864484,106.78679
"POINT (106.7688522339 10.8585166931)",Point 790,10.8585166931,106.7688522339
"POINT (106.78369 10.8604555)",Point 791,10.8604555,106.78369
"POINT (106.79 10.862293)",Point 792,10.862293,106.79
"POINT (106.769135 10.855926)",Point 793,10.855926,106.769135
"POINT (106.79834 10.872912)",Point 794,10.872912,106.79834
"POINT (106.78986 10.864406)",Point 795,10.864406,106.78986
"POINT (106.80003 10.872272)",Point 796,10.872272,106.80003
"POINT (106.789375 10.865433)",Point 797,10.865433,106.789375
"POINT (106.76492 10.861225)",Point 798,10.861225,106.76492
"POINT (106.77901 10.86004)",Point 799,10.86004,106.77901
"POINT (106.79179 10.871506)",Point 800,10.871506,106.79179
"POINT (106.788925 10.867866)",Point 801,10.867866,106.788925
"POINT (106.80301 10.869648)",Point 802,10.869648,106.80301
"POINT (106.788925 10.867866)",Point 803,10.867866,106.788925
"POINT (106.76397 10.872222)",Point 804,10.872222,106.76397
"POINT (106.7685 10.854923)",Point 805,10.854923,106.7685
"POINT (106.77636 10.858969)",Point 806,10.858969,106.77636
"POINT (106.764366 10.868913)",Point 807,10.868913,106.764366
"POINT (106.7691 10.856441)",Point 808,10.856441,106.7691
"POINT (106.776985 10.857827)",Point 809,10.857827,106.776985
"POINT (106.7617263794 10.8613882065)",Point 810,10.8613882065,106.7617263794
"POINT (106.77147 10.860473)",Point 811,10.860473,106.77147
"POINT (106.790665 10.866424)",Point 812,10.866424,106.790665
"POINT (106.7821 10.864551)",Point 813,10.864551,106.7821
"POINT (106.7737884521 10.8567962646)",Point 814,10.8567962646,106.7737884521
"POINT (106.77411 10.859346)",Point 815,10.859346,106.77411
"POINT (106.77694 10.857765)",Point 816,10.857765,106.77694
"POINT (106.7642593384 10.8603887558)",Point 817,10.8603887558,106.7642593384
"POINT (106.768005 10.855775)",Point 818,10.855775,106.768005
"POINT (106.77706 10.857809)",Point 819,10.857809,106.77706
"POINT (106.7987747192 10.8655233383)",Point 820,10.8655233383,106.7987747192
"POINT (106.78874 10.863982)",Point 821,10.863982,106.78874
"POINT (106.770096 10.855572)",Point 822,10.855572,106.770096
"POINT (106.793236 10.865849)",Point 823,10.865849,106.793236
"POINT (106.77984 10.862612)",Point 824,10.862612,106.77984
"POINT (106.785774 10.865914)",Point 825,10.865914,106.785774
"POINT (106.76175 10.859289)",Point 826,10.859289,106.76175
"POINT (106.76962 10.861009)",Point 827,10.861009,106.76962
"POINT (106.7649 10.872696)",Point 828,10.872696,106.7649
"POINT (106.766594 10.860881)",Point 829,10.860881,106.766594
"POINT (106.764534 10.857818)",Point 830,10.857818,106.764534
"POINT (106.7741165161 10.8560562134)",Point 831,10.8560562134,106.7741165161
"POINT (106.78668 10.859985)",Point 832,10.859985,106.78668
"POINT (106.800316 10.876346)",Point 833,10.876346,106.800316
"POINT (106.7661 10.856422)",Point 834,10.856422,106.7661
"POINT (106.789635 10.86674)",Point 835,10.86674,106.789635
"POINT (106.78259 10.861056)",Point 836,10.861056,106.78259
"POINT (106.774017334 10.8557024002)",Point 837,10.8557024002,106.774017334
"POINT (106.76168 10.864462)",Point 838,10.864462,106.76168
"POINT (106.76843 10.856584)",Point 839,10.856584,106.76843
"POINT (106.80023 10.876863)",Point 840,10.876863,106.80023
"POINT (106.78999 10.864286)",Point 841,10.864286,106.78999
"POINT (106.77612 10.858562)",Point 842,10.858562,106.77612
"POINT (106.79074 10.861231)",Point 843,10.861231,106.79074
"POINT (106.76647 10.8615265)",Point 844,10.8615265,106.76647
"POINT (106.7831420898 10.8593158722)",Point 845,10.8593158722,106.7831420898
"POINT (106.78819 10.861853)",Point 846,10.861853,106.78819
"POINT (106.762535 10.859073)",Point 847,10.859073,106.762535
"POINT (106.7918014526 10.871386528)",Point 848,10.871386528,106.7918014526
"POINT (106.79133 10.866294)",Point 849,10.866294,106.79133
"POINT (106.79006 10.865314)",Point 850,10.865314,106.79006
"POINT (106.76754 10.857155)",Point 851,10.857155,106.76754
"POINT (106.7738 10.8568)",Point 852,10.8568,106.7738
"POINT (106.78736 10.85941)",Point 853,10.85941,106.78736
"POINT (106.78897 10.865485)",Point 854,10.865485,106.78897
"POINT (106.7880783081 10.8611402512)",Point 855,10.8611402512,106.7880783081
"POINT (106.7638549805 10.8708877563)",Point 856,10.8708877563,106.7638549805
"POINT (106.76427 10.857354)",Point 857,10.857354,106.76427
"POINT (106.79074 10.860209)",Point 858,10.860209,106.79074
"POINT (106.7747 10.85946)",Point 859,10.85946,106.7747
"POINT (106.76453 10.872932)",Point 860,10.872932,106.76453
"POINT (106.77938 10.860133)",Point 861,10.860133,106.77938
"POINT (106.79254 10.868212)",Point 862,10.868212,106.79254
"POINT (106.773834 10.858626)",Point 863,10.858626,106.773834
"POINT (106.7729415894 10.8593463898)",Point 864,10.8593463898,106.7729415894
"POINT (106.7881774902 10.8609733582)",Point 865,10.8609733582,106.7881774902
"POINT (106.783646 10.863676)",Point 866,10.863676,106.783646
"POINT (106.78894 10.862314)",Point 867,10.862314,106.78894
"POINT (106.79981 10.871694)",Point 868,10.871694,106.79981
"POINT (106.78258 10.86106)",Point 869,10.86106,106.78258
"POINT (106.781586 10.859551)",Point 870,10.859551,106.781586
"POINT (106.76758 10.85598)",Point 871,10.85598,106.76758
"POINT (106.765495 10.870919)",Point 872,10.870919,106.765495
"POINT (106.76291 10.859324)",Point 873,10.859324,106.76291
"POINT (106.79172 10.871325)",Point 874,10.871325,106.79172
"POINT (106.7722320557 10.8601522446)",Point 875,10.8601522446,106.7722320557
"POINT (106.77272 10.857371)",Point 876,10.857371,106.77272
,Point 877,,
"POINT (106.79 10.862293)",Point 878,10.862293,106.79
"POINT (106.77301 10.867136)",Point 879,10.867136,106.77301
"POINT (106.76586 10.858711)",Point 880,10.858711,106.76586
"POINT (106.78901 10.866021)",Point 881,10.866021,106.78901
