WKT,Name,Latitude,Longitude
"POINT (106.777466 10.880236)",Point 430,10.880236,106.777466
"POINT (106.7663497925 10.8737745285)",Point 431,10.8737745285,106.7663497925
"POINT (106.77779 10.87513)",Point 432,10.87513,106.77779
"POINT (106.7636032104 10.8803873062)",Point 433,10.8803873062,106.7636032104
"POINT (106.76652 10.879527)",Point 434,10.879527,106.76652
"POINT (106.76537 10.881179)",Point 435,10.881179,106.76537
"POINT (106.7679 10.885836)",Point 436,10.885836,106.7679
"POINT (106.76726 10.8729)",Point 437,10.8729,106.76726
"POINT (106.76783 10.877782)",Point 438,10.877782,106.76783
"POINT (106.77606 10.877441)",Point 439,10.877441,106.77606
"POINT (106.76577 10.886854)",Point 440,10.886854,106.76577
"POINT (106.76309 10.879121)",Point 441,10.879121,106.76309
"POINT (106.776184 10.873993)",Point 442,10.873993,106.776184
"POINT (106.7702636719 10.8730373383)",Point 443,10.8730373383,106.7702636719
"POINT (106.76674 10.874778)",Point 444,10.874778,106.76674
"POINT (106.7668 10.88137)",Point 445,10.88137,106.7668
"POINT (106.7806 10.88515)",Point 446,10.88515,106.7806
"POINT (106.777466 10.878274)",Point 447,10.878274,106.777466
"POINT (106.77039 10.876756)",Point 448,10.876756,106.77039
"POINT (106.7668762207 10.8755693436)",Point 449,10.8755693436,106.7668762207
"POINT (106.76537 10.886439)",Point 450,10.886439,106.76537
"POINT (106.76444 10.880955)",Point 451,10.880955,106.76444
"POINT (106.78105 10.885012)",Point 452,10.885012,106.78105
"POINT (106.77903 10.877933)",Point 453,10.877933,106.77903
"POINT (106.7702 10.87299)",Point 454,10.87299,106.7702
"POINT (106.77186 10.88087)",Point 455,10.88087,106.77186
"POINT (106.767364502 10.8729047775)",Point 456,10.8729047775,106.767364502
"POINT (106.77721 10.877511)",Point 457,10.877511,106.77721
"POINT (106.78147 10.884914)",Point 458,10.884914,106.78147
"POINT (106.770485 10.877108)",Point 459,10.877108,106.770485
"POINT (106.757324 10.903095)",Point 460,10.903095,106.757324
"POINT (106.77818 10.870328)",Point 461,10.870328,106.77818
"POINT (106.76633 10.878032)",Point 462,10.878032,106.76633
"POINT (106.77444 10.88224)",Point 463,10.88224,106.77444
"POINT (106.7665710449 10.8785905838)",Point 464,10.8785905838,106.7665710449
"POINT (106.77512 10.875139)",Point 465,10.875139,106.77512
"POINT (106.78169 10.884654)",Point 466,10.884654,106.78169
"POINT (106.76994 10.882294)",Point 467,10.882294,106.76994
"POINT (106.76489 10.885741)",Point 468,10.885741,106.76489
"POINT (106.7704696655 10.8721122742)",Point 469,10.8721122742,106.7704696655
"POINT (106.777756 10.869493)",Point 470,10.869493,106.777756
"POINT (106.7655258179 10.8784246445)",Point 471,10.8784246445,106.7655258179
"POINT (106.77232 10.884777)",Point 472,10.884777,106.77232
"POINT (106.775444 10.8763485)",Point 473,10.8763485,106.775444
"POINT (106.76346 10.876376)",Point 474,10.876376,106.76346
"POINT (106.7637481689 10.8772945404)",Point 475,10.8772945404,106.7637481689
"POINT (106.763565 10.87884)",Point 476,10.87884,106.763565
"POINT (106.7665 10.87467)",Point 477,10.87467,106.7665
"POINT (106.77087 10.881353)",Point 478,10.881353,106.77087
"POINT (106.77211 10.881214)",Point 479,10.881214,106.77211
"POINT (106.79154 10.876713)",Point 480,10.876713,106.79154
"POINT (106.77033 10.887015)",Point 481,10.887015,106.77033
"POINT (106.77468 10.879168)",Point 482,10.879168,106.77468
"POINT (106.76711 10.889594)",Point 483,10.889594,106.76711
"POINT (106.76375 10.876183)",Point 484,10.876183,106.76375
"POINT (106.764046 10.876634)",Point 485,10.876634,106.764046
"POINT (106.7702789307 10.8726835251)",Point 486,10.8726835251,106.7702789307
"POINT (106.765465 10.875224)",Point 487,10.875224,106.765465
"POINT (106.7731 10.885672)",Point 488,10.885672,106.7731
"POINT (106.76526 10.886078)",Point 489,10.886078,106.76526
"POINT (106.77433 10.877313)",Point 490,10.877313,106.77433
"POINT (106.775116 10.878322)",Point 491,10.878322,106.775116
"POINT (106.76618 10.886623)",Point 492,10.886623,106.76618
"POINT (106.77403 10.878847)",Point 493,10.878847,106.77403
"POINT (106.7663040161 10.8745412827)",Point 494,10.8745412827,106.7663040161
"POINT (106.7705993652 10.8721103668)",Point 495,10.8721103668,106.7705993652
"POINT (106.77633 10.878287)",Point 496,10.878287,106.77633
"POINT (106.77717 10.8774395)",Point 497,10.8774395,106.77717
"POINT (106.7679367065 10.8825435638)",Point 498,10.8825435638,106.7679367065
"POINT (106.774185 10.881422)",Point 499,10.881422,106.774185
"POINT (106.76767 10.878505)",Point 500,10.878505,106.76767
"POINT (106.77277 10.876473)",Point 501,10.876473,106.77277
"POINT (106.76892 10.885081)",Point 502,10.885081,106.76892
"POINT (106.76752 10.882684)",Point 503,10.882684,106.76752
"POINT (106.7675 10.87454)",Point 504,10.87454,106.7675
"POINT (106.767 10.88208)",Point 505,10.88208,106.767
"POINT (106.76877 10.884848)",Point 506,10.884848,106.76877
"POINT (106.77618 10.87442)",Point 507,10.87442,106.77618
"POINT (106.769875 10.839243)",Point 508,10.839243,106.769875
"POINT (106.77132 10.877099)",Point 509,10.877099,106.77132
"POINT (106.77746 10.878283)",Point 510,10.878283,106.77746
"POINT (106.768295 10.88354)",Point 511,10.88354,106.768295
"POINT (106.77373 10.880235)",Point 512,10.880235,106.77373
"POINT (106.77604 10.879172)",Point 513,10.879172,106.77604
"POINT (106.77586 10.8781805)",Point 514,10.8781805,106.77586
"POINT (106.763824 10.877036)",Point 515,10.877036,106.763824
"POINT (106.78077 10.884365)",Point 516,10.884365,106.78077
,Point 517,,
"POINT (106.7654 10.881249)",Point 518,10.881249,106.7654
"POINT (106.76994 10.887265)",Point 519,10.887265,106.76994
"POINT (106.77218 10.8817005)",Point 520,10.8817005,106.77218
"POINT (106.7774 10.880834)",Point 521,10.880834,106.7774
"POINT (106.76623 10.874872)",Point 522,10.874872,106.76623
"POINT (106.75909 10.904753)",Point 523,10.904753,106.75909
"POINT (106.76797 10.89104)",Point 524,10.89104,106.76797
"POINT (106.77588 10.878206)",Point 525,10.878206,106.77588
"POINT (106.76759 10.891994)",Point 526,10.891994,106.76759
"POINT (106.7812728882 10.8850250244)",Point 527,10.8850250244,106.7812728882
"POINT (106.767105 10.881731)",Point 528,10.881731,106.767105
"POINT (106.77209 10.881661)",Point 529,10.881661,106.77209
"POINT (106.7656402588 10.8795413971)",Point 530,10.8795413971,106.7656402588
"POINT (106.7668 10.88067)",Point 531,10.88067,106.7668
"POINT (106.775665 10.878461)",Point 532,10.878461,106.775665
"POINT (106.7658233643 10.8746404648)",Point 533,10.8746404648,106.7658233643
"POINT (106.77281 10.879513)",Point 534,10.879513,106.77281
"POINT (106.78109 10.884881)",Point 535,10.884881,106.78109
"POINT (106.77736 10.876636)",Point 536,10.876636,106.77736
"POINT (106.76794 10.888132)",Point 537,10.888132,106.76794
"POINT (106.7674 10.87443)",Point 538,10.87443,106.7674
"POINT (106.775795 10.881844)",Point 539,10.881844,106.775795
"POINT (106.76788 10.890198)",Point 540,10.890198,106.76788
"POINT (106.7618789673 10.882569313)",Point 541,10.882569313,106.7618789673
"POINT (106.76657 10.878068)",Point 542,10.878068,106.76657
"POINT (106.7667 10.87435)",Point 543,10.87435,106.7667
"POINT (106.7691650391 10.8731546402)",Point 544,10.8731546402,106.7691650391
"POINT (106.76991 10.873171)",Point 545,10.873171,106.76991
"POINT (106.77802 10.869962)",Point 546,10.869962,106.77802
"POINT (106.777336 10.869717)",Point 547,10.869717,106.777336
"POINT (106.7668228149 10.8738155365)",Point 548,10.8738155365,106.7668228149
"POINT (106.76745 10.888658)",Point 549,10.888658,106.76745
"POINT (106.7757 10.878443)",Point 550,10.878443,106.7757
"POINT (106.77408 10.886617)",Point 551,10.886617,106.77408
"POINT (106.774536 10.882005)",Point 552,10.882005,106.774536
"POINT (106.763824 10.877036)",Point 553,10.877036,106.763824
"POINT (106.77637 10.882256)",Point 554,10.882256,106.77637
"POINT (106.76803 10.8833475)",Point 555,10.8833475,106.76803
"POINT (106.77437 10.877472)",Point 556,10.877472,106.77437
"POINT (106.6587753296 10.7997293472)",Point 557,10.7997293472,106.6587753296
"POINT (106.76797 10.89104)",Point 558,10.89104,106.76797
"POINT (106.781105 10.8848915)",Point 559,10.8848915,106.781105
"POINT (106.7732 10.882187)",Point 560,10.882187,106.7732
"POINT (106.77525 10.876058)",Point 561,10.876058,106.77525
"POINT (106.7695617676 10.8786754608)",Point 562,10.8786754608,106.7695617676
"POINT (106.769936 10.887085)",Point 563,10.887085,106.769936
"POINT (106.7668075562 10.8741569519)",Point 564,10.8741569519,106.7668075562
"POINT (106.7710494995 10.8844327927)",Point 565,10.8844327927,106.7710494995
"POINT (106.76779 10.87582)",Point 566,10.87582,106.76779
"POINT (106.7667 10.876588)",Point 567,10.876588,106.7667
"POINT (106.7656021118 10.8793315887)",Point 568,10.8793315887,106.7656021118
"POINT (106.77621 10.873992)",Point 569,10.873992,106.77621
"POINT (106.77153 10.879792)",Point 570,10.879792,106.77153
"POINT (106.77083 10.880052)",Point 571,10.880052,106.77083
"POINT (106.7660751343 10.8765716553)",Point 572,10.8765716553,106.7660751343
"POINT (106.777 10.868701)",Point 573,10.868701,106.777
"POINT (106.77008 10.882876)",Point 574,10.882876,106.77008
"POINT (106.77572 10.878303)",Point 575,10.878303,106.77572
"POINT (106.776764 10.876162)",Point 576,10.876162,106.776764
"POINT (106.77466 10.878859)",Point 577,10.878859,106.77466
"POINT (106.77493 10.878312)",Point 578,10.878312,106.77493
"POINT (106.76986 10.892392)",Point 579,10.892392,106.76986
"POINT (106.76714 10.878554)",Point 580,10.878554,106.76714
"POINT (106.76658 10.875565)",Point 581,10.875565,106.76658
"POINT (106.76425 10.876443)",Point 582,10.876443,106.76425
"POINT (106.77737 10.875438)",Point 583,10.875438,106.77737
"POINT (106.712105 10.8166275)",Point 584,10.8166275,106.712105
"POINT (106.7695159912 10.8778648376)",Point 585,10.8778648376,106.7695159912
"POINT (106.767555 10.877572)",Point 586,10.877572,106.767555
"POINT (106.77463 10.875678)",Point 587,10.875678,106.77463
"POINT (106.766975 10.878648)",Point 588,10.878648,106.766975
"POINT (106.77547 10.880664)",Point 589,10.880664,106.77547
"POINT (106.7692 10.87352)",Point 590,10.87352,106.7692
"POINT (106.776115 10.87007)",Point 591,10.87007,106.776115
"POINT (106.772545 10.87682)",Point 592,10.87682,106.772545
"POINT (106.775 10.875575)",Point 593,10.875575,106.775
"POINT (106.76801 10.875314)",Point 594,10.875314,106.76801
"POINT (106.77083 10.880052)",Point 595,10.880052,106.77083
"POINT (106.7802963257 10.8770952225)",Point 596,10.8770952225,106.7802963257
"POINT (106.78089 10.884956)",Point 597,10.884956,106.78089
"POINT (106.77431 10.885958)",Point 598,10.885958,106.77431
"POINT (106.7665557861 10.8784980774)",Point 599,10.8784980774,106.7665557861
"POINT (106.77285 10.876996)",Point 600,10.876996,106.77285
"POINT (106.77651 10.874761)",Point 601,10.874761,106.77651
"POINT (106.77026 10.88688)",Point 602,10.88688,106.77026
"POINT (106.772896 10.879468)",Point 603,10.879468,106.772896
"POINT (106.7672 10.87926)",Point 604,10.87926,106.7672
"POINT (106.70953 10.814585)",Point 605,10.814585,106.70953
"POINT (106.77238 10.881075)",Point 606,10.881075,106.77238
"POINT (106.768875 10.889774)",Point 607,10.889774,106.768875
"POINT (106.77161 10.876652)",Point 608,10.876652,106.77161
"POINT (106.76904 10.892108)",Point 609,10.892108,106.76904
"POINT (106.76248 10.878908)",Point 610,10.878908,106.76248
"POINT (106.77719 10.877543)",Point 611,10.877543,106.77719
"POINT (106.7695922852 10.8778915405)",Point 612,10.8778915405,106.7695922852
"POINT (106.76954 10.872234)",Point 613,10.872234,106.76954
"POINT (106.76885 10.889747)",Point 614,10.889747,106.76885
"POINT (106.766594 10.888398)",Point 615,10.888398,106.766594
"POINT (106.76782 10.889848)",Point 616,10.889848,106.76782
"POINT (106.78132 10.884754)",Point 617,10.884754,106.78132
"POINT (106.777 10.877635)",Point 618,10.877635,106.777
"POINT (106.7667 10.87563)",Point 619,10.87563,106.7667
"POINT (106.7642 10.878037)",Point 620,10.878037,106.7642
"POINT (106.77747 10.873771)",Point 621,10.873771,106.77747
"POINT (106.7774581909 10.8797903061)",Point 622,10.8797903061,106.7774581909
"POINT (106.7738 10.875688)",Point 623,10.875688,106.7738
"POINT (106.76766 10.875822)",Point 624,10.875822,106.76766
"POINT (106.769966 10.8734665)",Point 625,10.8734665,106.769966
"POINT (106.76886 10.8843975)",Point 626,10.8843975,106.76886
"POINT (106.78133 10.882551)",Point 627,10.882551,106.78133
"POINT (106.768555 10.878061)",Point 628,10.878061,106.768555
"POINT (106.76255 10.881086)",Point 629,10.881086,106.76255
"POINT (106.76901 10.872174)",Point 630,10.872174,106.76901
"POINT (106.7664031982 10.8751173019)",Point 631,10.8751173019,106.7664031982
"POINT (106.779914856 10.8763494492)",Point 632,10.8763494492,106.779914856
"POINT (106.77139 10.880318)",Point 633,10.880318,106.77139
"POINT (106.77324 10.881353)",Point 634,10.881353,106.77324
"POINT (106.77778 10.876721)",Point 635,10.876721,106.77778
"POINT (106.77466 10.877784)",Point 636,10.877784,106.77466
"POINT (106.774826 10.878721)",Point 637,10.878721,106.774826
"POINT (106.7679 10.87949)",Point 638,10.87949,106.7679
"POINT (106.77237 10.881391)",Point 639,10.881391,106.77237
"POINT (106.77858 10.870302)",Point 640,10.870302,106.77858
"POINT (106.7683 10.884458)",Point 641,10.884458,106.7683
"POINT (106.77885 10.879672)",Point 642,10.879672,106.77885
"POINT (106.76946 10.889116)",Point 643,10.889116,106.76946
"POINT (106.765915 10.886868)",Point 644,10.886868,106.765915
"POINT (106.76799 10.890425)",Point 645,10.890425,106.76799
"POINT (106.774284 10.880189)",Point 646,10.880189,106.774284
"POINT (106.76891 10.889812)",Point 647,10.889812,106.76891
"POINT (106.7604 10.903052)",Point 648,10.903052,106.7604
"POINT (106.76792 10.878037)",Point 649,10.878037,106.76792
"POINT (106.7684 10.890369)",Point 650,10.890369,106.7684
,Point 651,,
"POINT (106.763535 10.878319)",Point 652,10.878319,106.763535
"POINT (106.77394 10.877933)",Point 653,10.877933,106.77394
"POINT (106.77042 10.881679)",Point 654,10.881679,106.77042
"POINT (106.76722 10.889838)",Point 655,10.889838,106.76722
"POINT (106.77471 10.881304)",Point 656,10.881304,106.77471
"POINT (106.75909 10.904745)",Point 657,10.904745,106.75909
"POINT (106.77039 10.876756)",Point 658,10.876756,106.77039
"POINT (106.77066 10.887136)",Point 659,10.887136,106.77066
"POINT (106.76452 10.879275)",Point 660,10.879275,106.76452
"POINT (106.7733917236 10.8768053055)",Point 661,10.8768053055,106.7733917236
"POINT (106.766975 10.878648)",Point 662,10.878648,106.766975
"POINT (106.774574 10.877024)",Point 663,10.877024,106.774574
"POINT (106.76248 10.878908)",Point 664,10.878908,106.76248
"POINT (106.7673568726 10.8759975433)",Point 665,10.8759975433,106.7673568726
"POINT (106.767044 10.877919)",Point 666,10.877919,106.767044
"POINT (106.76493 10.876293)",Point 667,10.876293,106.76493
"POINT (106.7671 10.88245)",Point 668,10.88245,106.7671
"POINT (106.77123 10.884627)",Point 669,10.884627,106.77123
"POINT (106.777466 10.878277)",Point 670,10.878277,106.777466
"POINT (106.7638702393 10.8777256012)",Point 671,10.8777256012,106.7638702393
"POINT (106.7708 10.87233)",Point 672,10.87233,106.7708
"POINT (106.77766 10.869519)",Point 673,10.869519,106.77766
"POINT (106.77918 10.884523)",Point 674,10.884523,106.77918
"POINT (106.77617 10.874391)",Point 675,10.874391,106.77617
"POINT (106.76709 10.874439)",Point 676,10.874439,106.76709
"POINT (106.771904 10.880795)",Point 677,10.880795,106.771904
"POINT (106.7650375366 10.878827095)",Point 678,10.878827095,106.7650375366
"POINT (106.77057 10.887206)",Point 679,10.887206,106.77057
"POINT (106.7644424438 10.8778362274)",Point 680,10.8778362274,106.7644424438
"POINT (106.75829 10.876664)",Point 681,10.876664,106.75829
"POINT (106.76884 10.889552)",Point 682,10.889552,106.76884
"POINT (106.77385 10.880186)",Point 683,10.880186,106.77385
"POINT (106.7701797485 10.8725719452)",Point 684,10.8725719452,106.7701797485
"POINT (106.76451 10.874423)",Point 685,10.874423,106.76451
"POINT (106.77815 10.876697)",Point 686,10.876697,106.77815
"POINT (106.76834 10.884537)",Point 687,10.884537,106.76834
"POINT (106.7707138062 10.8725147247)",Point 688,10.8725147247,106.7707138062
"POINT (106.781006 10.882802)",Point 689,10.882802,106.781006
"POINT (106.77889 10.876245)",Point 690,10.876245,106.77889
"POINT (106.77693 10.877876)",Point 691,10.877876,106.77693
"POINT (106.77686 10.882258)",Point 692,10.882258,106.77686
"POINT (106.77881 10.870726)",Point 693,10.870726,106.77881
"POINT (106.766456604 10.8750543594)",Point 694,10.8750543594,106.766456604
"POINT (106.7709579468 10.88422966)",Point 695,10.88422966,106.7709579468
"POINT (106.773994 10.878405)",Point 696,10.878405,106.773994
"POINT (106.76409 10.881002)",Point 697,10.881002,106.76409
"POINT (106.77276 10.884907)",Point 698,10.884907,106.77276
"POINT (106.76297 10.878441)",Point 699,10.878441,106.76297
"POINT (106.7627792358 10.8824586868)",Point 700,10.8824586868,106.7627792358
"POINT (106.78075 10.884744)",Point 701,10.884744,106.78075
"POINT (106.76316 10.879174)",Point 702,10.879174,106.76316
"POINT (106.770325 10.871814)",Point 703,10.871814,106.770325
"POINT (106.77495 10.879993)",Point 704,10.879993,106.77495
"POINT (106.76969 10.883862)",Point 705,10.883862,106.76969
"POINT (106.78067 10.882439)",Point 706,10.882439,106.78067
"POINT (106.7675 10.87498)",Point 707,10.87498,106.7675
"POINT (106.771126 10.88579)",Point 708,10.88579,106.771126
"POINT (106.77578 10.87978)",Point 709,10.87978,106.77578
"POINT (106.770256 10.881134)",Point 710,10.881134,106.770256
"POINT (106.771034 10.879287)",Point 711,10.879287,106.771034
"POINT (106.76789 10.885846)",Point 712,10.885846,106.76789
"POINT (106.77731 10.869733)",Point 713,10.869733,106.77731
"POINT (106.7737426758 10.877699852)",Point 714,10.877699852,106.7737426758
"POINT (106.771866 10.880819)",Point 715,10.880819,106.771866
"POINT (106.7692871094 10.8781232834)",Point 716,10.8781232834,106.7692871094
"POINT (106.7674636841 10.8850364685)",Point 717,10.8850364685,106.7674636841
"POINT (106.775566 10.874604)",Point 718,10.874604,106.775566
"POINT (106.763824 10.876696)",Point 719,10.876696,106.763824
"POINT (106.77169 10.880195)",Point 720,10.880195,106.77169
"POINT (106.77279 10.884403)",Point 721,10.884403,106.77279
"POINT (106.7699813843 10.8783855438)",Point 722,10.8783855438,106.7699813843
"POINT (106.76706 10.888556)",Point 723,10.888556,106.76706
"POINT (106.76255 10.881086)",Point 724,10.881086,106.76255
"POINT (106.728905 10.836817)",Point 725,10.836817,106.728905
"POINT (106.765 10.88081)",Point 726,10.88081,106.765
"POINT (106.772545 10.879194)",Point 727,10.879194,106.772545
"POINT (0.0 0.0)",Point 728,0.0,0.0
"POINT (106.76899 10.87232)",Point 729,10.87232,106.76899
"POINT (106.77559 10.879153)",Point 730,10.879153,106.77559
,Point 731,,
"POINT (106.76395 10.876789)",Point 732,10.876789,106.76395
"POINT (106.7708435059 10.8846416473)",Point 733,10.8846416473,106.7708435059
"POINT (106.7635040283 10.8817548752)",Point 734,10.8817548752,106.7635040283
"POINT (106.76363 10.878858)",Point 735,10.878858,106.76363
"POINT (106.76778 10.877341)",Point 736,10.877341,106.76778
"POINT (106.7675933838 10.8823566437)",Point 737,10.8823566437,106.7675933838
"POINT (106.776215 10.875237)",Point 738,10.875237,106.776215
"POINT (106.777756 10.869493)",Point 739,10.869493,106.777756
"POINT (106.76637 10.878654)",Point 740,10.878654,106.76637
"POINT (106.77601 10.878528)",Point 741,10.878528,106.77601
"POINT (106.76749 10.878208)",Point 742,10.878208,106.76749
"POINT (106.76886 10.872455)",Point 743,10.872455,106.76886
"POINT (106.7678 10.878433)",Point 744,10.878433,106.7678
"POINT (106.78147 10.882379)",Point 745,10.882379,106.78147
"POINT (106.77441 10.8821)",Point 746,10.8821,106.77441
"POINT (106.76728 10.876591)",Point 747,10.876591,106.76728
"POINT (106.77499 10.879874)",Point 748,10.879874,106.77499
"POINT (106.762596 10.878885)",Point 749,10.878885,106.762596
"POINT (106.7743 10.879896)",Point 750,10.879896,106.7743
"POINT (106.763824 10.877036)",Point 751,10.877036,106.763824
"POINT (106.765411377 10.8788738251)",Point 752,10.8788738251,106.765411377
"POINT (106.767 10.881909)",Point 753,10.881909,106.767
"POINT (106.7660369873 10.8743534088)",Point 754,10.8743534088,106.7660369873
"POINT (106.767815 10.888983)",Point 755,10.888983,106.767815
"POINT (106.764565 10.873249)",Point 756,10.873249,106.764565
"POINT (106.7666549683 10.873752594)",Point 757,10.873752594,106.7666549683
"POINT (106.76733 10.889336)",Point 758,10.889336,106.76733
"POINT (106.767784 10.875147)",Point 759,10.875147,106.767784
"POINT (106.7691192627 10.8782901764)",Point 760,10.8782901764,106.7691192627
"POINT (106.768845 10.890383)",Point 761,10.890383,106.768845
"POINT (106.77405 10.886629)",Point 762,10.886629,106.77405
"POINT (106.7637786865 10.8777971268)",Point 763,10.8777971268,106.7637786865
"POINT (106.76763 10.877405)",Point 764,10.877405,106.76763
"POINT (106.77864 10.8708725)",Point 765,10.8708725,106.77864
"POINT (106.768166 10.885487)",Point 766,10.885487,106.768166
"POINT (106.77081 10.873598)",Point 767,10.873598,106.77081
"POINT (106.77736 10.878156)",Point 768,10.878156,106.77736
"POINT (106.77491 10.878343)",Point 769,10.878343,106.77491
"POINT (106.7685394287 10.8785495758)",Point 770,10.8785495758,106.7685394287
"POINT (106.77046 10.876666)",Point 771,10.876666,106.77046
"POINT (106.777336 10.869716)",Point 772,10.869716,106.777336
"POINT (106.77552 10.879106)",Point 773,10.879106,106.77552
"POINT (106.76767 10.87583)",Point 774,10.87583,106.76767
"POINT (106.77607 10.879146)",Point 775,10.879146,106.77607
"POINT (106.7696685791 10.8785505295)",Point 776,10.8785505295,106.7696685791
"POINT (0.0 0.0)",Point 777,0.0,0.0
"POINT (106.76985 10.873199)",Point 778,10.873199,106.76985
"POINT (106.7667 10.874802)",Point 779,10.874802,106.7667
"POINT (106.765015 10.880683)",Point 780,10.880683,106.765015
"POINT (106.77715 10.8785095)",Point 781,10.8785095,106.77715
"POINT (106.77188 10.8808365)",Point 782,10.8808365,106.77188
"POINT (106.7684173584 10.8819484711)",Point 783,10.8819484711,106.7684173584
"POINT (106.7681 10.876995)",Point 784,10.876995,106.7681
"POINT (106.77176 10.886799)",Point 785,10.886799,106.77176
"POINT (106.76527 10.880924)",Point 786,10.880924,106.76527
"POINT (106.7647 10.875483)",Point 787,10.875483,106.7647
"POINT (106.78278 10.88345)",Point 788,10.88345,106.78278
"POINT (106.77457 10.875945)",Point 789,10.875945,106.77457
"POINT (106.76622 10.874847)",Point 790,10.874847,106.76622
"POINT (106.766708374 10.8785839081)",Point 791,10.8785839081,106.766708374
"POINT (106.7762 10.875322)",Point 792,10.875322,106.7762
"POINT (106.77522 10.880423)",Point 793,10.880423,106.77522
"POINT (106.7689 10.873395)",Point 794,10.873395,106.7689
"POINT (106.767746 10.877955)",Point 795,10.877955,106.767746
"POINT (106.767654 10.877521)",Point 796,10.877521,106.767654
"POINT (106.77293 10.882263)",Point 797,10.882263,106.77293
"POINT (106.780945 10.884153)",Point 798,10.884153,106.780945
"POINT (106.7649002075 10.8787307739)",Point 799,10.8787307739,106.7649002075
"POINT (106.77157 10.876264)",Point 800,10.876264,106.77157
"POINT (106.76385 10.876239)",Point 801,10.876239,106.76385
"POINT (106.76925 10.881621)",Point 802,10.881621,106.76925
"POINT (106.77292 10.879534)",Point 803,10.879534,106.77292
"POINT (106.767 10.88135)",Point 804,10.88135,106.767
"POINT (106.7672 10.8746)",Point 805,10.8746,106.7672
"POINT (106.777954 10.876521)",Point 806,10.876521,106.777954
"POINT (106.7681350708 10.8815765381)",Point 807,10.8815765381,106.7681350708
"POINT (106.7673187256 10.8843231201)",Point 808,10.8843231201,106.7673187256
"POINT (106.7729 10.875842)",Point 809,10.875842,106.7729
"POINT (106.77414 10.887414)",Point 810,10.887414,106.77414
"POINT (106.77025 10.8811035)",Point 811,10.8811035,106.77025
"POINT (106.764984 10.886061)",Point 812,10.886061,106.764984
"POINT (106.778076 10.870384)",Point 813,10.870384,106.778076
"POINT (106.7649841309 10.8775844574)",Point 814,10.8775844574,106.7649841309
"POINT (106.762336731 10.8777627945)",Point 815,10.8777627945,106.762336731
"POINT (106.77251 10.87897)",Point 816,10.87897,106.77251
"POINT (106.76714 10.878554)",Point 817,10.878554,106.76714
"POINT (106.78156 10.885135)",Point 818,10.885135,106.78156
"POINT (106.7624893188 10.8824605942)",Point 819,10.8824605942,106.7624893188
"POINT (106.75909 10.904745)",Point 820,10.904745,106.75909
"POINT (106.77483 10.878725)",Point 821,10.878725,106.77483
"POINT (106.76527 10.886571)",Point 822,10.886571,106.76527
"POINT (106.77113 10.880005)",Point 823,10.880005,106.77113
"POINT (106.7805 10.882159)",Point 824,10.882159,106.7805
"POINT (106.77755 10.880315)",Point 825,10.880315,106.77755
"POINT (106.763535 10.878319)",Point 826,10.878319,106.763535
"POINT (106.77406 10.877754)",Point 827,10.877754,106.77406
"POINT (106.7676773071 10.873169899)",Point 828,10.873169899,106.7676773071
"POINT (106.761986 10.878161)",Point 829,10.878161,106.761986
"POINT (106.77717 10.876065)",Point 830,10.876065,106.77717
"POINT (106.767296 10.891242)",Point 831,10.891242,106.767296
"POINT (106.775246 10.874664)",Point 832,10.874664,106.775246
"POINT (106.77908 10.884384)",Point 833,10.884384,106.77908
"POINT (106.77881 10.870726)",Point 834,10.870726,106.77881
"POINT (106.777954 10.875598)",Point 835,10.875598,106.777954
"POINT (106.7781219482 10.879196167)",Point 836,10.879196167,106.7781219482
"POINT (106.76948 10.88206)",Point 837,10.88206,106.76948
"POINT (106.7744750977 10.8766469955)",Point 838,10.8766469955,106.7744750977
"POINT (106.768684 10.889581)",Point 839,10.889581,106.768684
"POINT (106.76286 10.87823)",Point 840,10.87823,106.76286
"POINT (106.75793 10.876344)",Point 841,10.876344,106.75793
"POINT (106.77295 10.879604)",Point 842,10.879604,106.77295
"POINT (106.72991 10.884719)",Point 843,10.884719,106.72991
"POINT (106.76811 10.872471)",Point 844,10.872471,106.76811
"POINT (106.77293 10.8820915)",Point 845,10.8820915,106.77293
"POINT (106.7679748535 10.8817081451)",Point 846,10.8817081451,106.7679748535
"POINT (106.76622 10.8748455)",Point 847,10.8748455,106.76622
"POINT (106.75867 10.876984)",Point 848,10.876984,106.75867
"POINT (106.76947 10.884654)",Point 849,10.884654,106.76947
"POINT (106.76871 10.885767)",Point 850,10.885767,106.76871
"POINT (106.766655 10.890476)",Point 851,10.890476,106.766655
"POINT (106.7647857666 10.8763580322)",Point 852,10.8763580322,106.7647857666
"POINT (106.76632 10.874802)",Point 853,10.874802,106.76632
"POINT (106.75909 10.904753)",Point 854,10.904753,106.75909
"POINT (106.76898 10.885413)",Point 855,10.885413,106.76898
"POINT (106.76275 10.878674)",Point 856,10.878674,106.76275
"POINT (106.776276 10.874674)",Point 857,10.874674,106.776276
"POINT (106.76537 10.881292)",Point 858,10.881292,106.76537
"POINT (106.77982 10.884144)",Point 859,10.884144,106.77982
"POINT (106.77107 10.88587)",Point 860,10.88587,106.77107
"POINT (106.76725 10.874476)",Point 861,10.874476,106.76725
"POINT (106.77538 10.878553)",Point 862,10.878553,106.77538
"POINT (106.7713 10.880473)",Point 863,10.880473,106.7713
"POINT (106.77204 10.886559)",Point 864,10.886559,106.77204
"POINT (106.7752 10.876664)",Point 865,10.876664,106.7752
