grid_id,grid_size_m,grid_area_km2,longitude_epsg4326,latitude_epsg4326,x_epsg32648,y_epsg32648,local_household_proxy_count,density_ratio_to_vnu_max,grid_population_density,grid_population
37.0,100,0.010038866001415757,106.76819227701009,10.872531595171292,693275.3268630911,1202447.9216467766,349.0,0.6155202821869489,11757.432620179272,118.03129059465427
38.0,100,0.010038865216367376,106.76819760285952,10.87343557026187,693275.3268823456,1202547.921680493,395.0,0.6966490299823633,13304.486776420665,133.56194952142914
39.0,100,0.01003886443114442,106.76820292912171,10.874339545197119,693275.3268954594,1202647.9217031477,450.0,0.7936507936507936,15154.225441491897,152.13121476613685
40.0,100,0.010038863645804136,106.76820825569422,10.875243519164234,693275.3268917523,1202747.9216247639,500.0,0.8818342151675485,16835.80604610211,169.01236126402392
41.0,100,0.010038862860453987,106.76821358240538,10.876147494316188,693275.3268510689,1202847.9216833918,513.0,0.9047619047619048,17273.017003300763,173.40144888242625
42.0,100,0.010038862075153396,106.76821891000014,10.87705146867642,693275.3268561319,1202947.9216608622,496.0,0.8747795414462081,16701.27959773329,167.6618423602179
43.0,100,0.01003886128987985,106.76822423834992,10.87795544344114,693275.3268921103,1203047.9216894158,430.0,0.7583774250440917,14481.593199647812,145.3787053877317
44.0,100,0.01003886050437477,106.76822956672405,10.878859417940609,693275.3268795476,1203147.9216945034,378.0,0.6666666666666666,12732.749370853193,127.82229477116081
45.0,100,0.010038859718707837,106.7682348959611,10.87976339192693,693275.3269102874,1203247.921649237,317.0,0.5590828924162258,10681.221033228736,107.22727957709486
46.0,100,0.010038858933000737,106.76824022557898,10.880667366317242,693275.3269310294,1203347.9216547625,263.0,0.4638447971781305,8865.113980249707,88.9956286726995
47.0,100,0.008310547078190527,106.7683056261029,10.881516409124632,693281.9302213686,1203441.8834748426,247.0,0.43562610229276894,8327.008186774441,69.20199355666692
48.0,100,0.00121503871511057,106.76857028617472,10.882184781322481,693310.4360990982,1203515.9867199627,206.0,0.36331569664902996,6948.112090994068,8.442225187485649
49.0,100,4.153856254903699E-5,106.76951046100497,10.871151315404411,693420.3457767336,1202296.076235433,196.0,0.345679012345679,6611.795970072026,0.27464450046430755
50.0,100,0.008693364570525676,106.76913247118922,10.871677437394675,693378.6774230979,1202354.0344588503,276.0,0.48677248677248675,9302.324937448362,80.86850203473107
51.0,100,0.010038856400030445,106.76910683142914,10.872526329778076,693375.326922599,1202447.9216250062,323.0,0.5696649029982364,10883.010705781962,109.2529816753391
52.0,100,0.01003885561492902,106.76911215949961,10.873430304642472,693375.3268837577,1202547.9216829273,402.0,0.708994708994709,13539.908061066093,135.92518206445604
53.0,100,0.010038854829926462,106.7691174883887,10.874334279198582,693375.3268832236,1202647.9217131247,472.0,0.8324514991181657,15894.12090752039,159.55877243989625
54.0,100,0.01003885404469656,106.76912281799729,10.875238252747023,693375.3269106073,1202747.921638171,523.0,0.9223985890652557,17609.333124222805,176.77752505851322
55.0,100,0.010038853259340463,106.76912814804403,10.876142227050995,693375.3269340103,1202847.921652931,541.0,0.9541446208112875,18214.70214188248,182.85472196495266
56.0,100,0.010038852473994915,106.76913347834024,10.877046201551883,693375.3269331618,1202947.921695491,545.0,0.9611992945326279,18349.228590251296,184.20519882914246
57.0,100,0.01003885168844995,106.76913880905715,10.877950175513082,693375.3269272593,1203047.9216844786,473.0,0.8342151675485009,15927.752519612593,159.89634527472583
58.0,100,0.010038850902769852,106.76914413998279,10.878854149236506,693375.3268929276,1203147.9216531562,406.0,0.7160493827160493,13674.43450943491,137.27560921990786
59.0,100,0.010038850117393965,106.7691494711615,10.879758123281318,693375.3268346576,1203247.9216634068,345.0,0.6084656084656085,11622.906171810455,116.68061298733842
60.0,100,0.010038849331788686,106.7691548035858,10.880662097388306,693375.326861133,1203347.9216871895,314.0,0.5537918871252204,10580.326196952123,106.21430057237914
61.0,100,0.010038848546052448,106.76916013635363,10.881566070952905,693375.3268741141,1203447.9216570538,275.0,0.48500881834215165,9268.693325356158,93.04700851305769
62.0,100,0.009225640938037877,106.76919598876302,10.882442040820171,693378.681784262,1203544.8433530645,206.0,0.36331569664902996,6948.112090994068,64.10078734875083
63.0,100,0.002609205193145286,106.76943109322917,10.883164436956088,693403.9210014024,1203624.9039564738,183.0,0.32275132275132273,6174.585012873371,16.11075928110625
64.0,100,0.002415747705904297,106.77012996995364,10.871034172042924,693488.1582821407,1202283.5127111776,196.0,0.345679012345679,6611.795970072026,15.972430946608773
65.0,100,0.01003884757873004,106.77001605351953,10.871617088563145,693475.3268552495,1202347.9216958228,252.0,0.4444444444444444,8495.166247235462,85.28167911196887
66.0,100,0.01003884679360826,106.77002138405504,10.872521062054767,693475.3268371562,1202447.9216454374,315.0,0.5555555555555556,10613.957809044328,106.55189631881801
